a,b,c,hood_no,score
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,26,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,27,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
99,100,37,28,53980
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
100,99,38,28,54010
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,28,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,29,54440
99,100,39,30,54440
99,100,39,30,54440
99,100,39,30,54440
99,100,39,30,54440
99,100,39,30,54440
99,100,39,30,54440
99,100,39,30,54440
99,100,39,30,54440
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,30,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,41,31,55325
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,31,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,42,32,55576
100,100,44,32,56096
100,100,44,32,56096
100,100,44,32,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,33,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
100,100,44,34,56096
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,34,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
99,100,46,35,56239
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,46,35,56640
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,35,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,36,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,37,56921
100,100,47,38,56921
100,100,47,38,56921
100,100,47,38,56921
100,100,47,38,56921
100,100,47,38,56921
100,100,47,38,56921
100,100,47,38,56921
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
99,100,49,38,57100
100,99,50,38,57202
100,99,50,38,57202
100,99,50,38,57202
100,99,50,38,57202
100,99,50,38,57202
100,99,50,38,57202
100,99,50,38,57202
100,99,50,38,57202
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,38,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,39,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,40,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,41,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,42,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,43,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,44,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,45,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,49,46,57501
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,47,57800
100,100,50,48,57800
