"K","M","d","D","e","t","n50"
37,1,4,6,12,12,237
37,1,6,0,2,2,178
37,1,6,0,2,7,178
37,1,6,0,2,12,178
37,1,6,0,7,2,178
37,1,6,0,7,7,178
37,1,6,0,7,12,178
37,1,6,0,12,2,190
37,1,6,0,12,7,190
37,1,6,0,12,12,190
37,1,6,0,2,2,178
37,1,6,0,2,7,178
37,1,6,0,2,12,178
37,1,6,0,7,2,178
37,1,6,0,7,7,178
37,1,6,0,7,12,178
37,1,6,0,12,2,190
37,1,6,0,12,7,190
37,1,6,0,12,12,190
37,1,6,0,2,2,178
37,1,6,0,2,7,178
37,1,6,0,2,12,178
37,1,6,0,7,2,178
37,1,6,0,7,7,178
37,1,6,0,7,12,178
37,1,6,0,12,2,190
37,1,6,0,12,7,190
37,1,6,0,12,12,190
37,1,6,2,2,2,178
37,1,6,2,2,7,178
37,1,6,2,2,12,178
37,1,6,2,7,2,178
37,1,6,2,7,7,178
37,1,6,2,7,12,178
37,1,6,2,12,2,190
37,1,6,2,12,7,190
37,1,6,2,12,12,190
37,1,6,2,2,2,178
37,1,6,2,2,7,178
37,1,6,2,2,12,178
37,1,6,2,7,2,178
37,1,6,2,7,7,178
37,1,6,2,7,12,178
37,1,6,2,12,2,190
37,1,6,2,12,7,190
37,1,6,2,12,12,190
37,1,6,2,2,2,178
37,1,6,2,2,7,178
37,1,6,2,2,12,178
37,1,6,2,7,2,178
37,1,6,2,7,7,178
37,1,6,2,7,12,178
37,1,6,2,12,2,190
37,1,6,2,12,7,190
37,1,6,2,12,12,190
37,1,6,4,2,2,178
37,1,6,4,2,7,178
37,1,6,4,2,12,178
37,1,6,4,7,2,178
37,1,6,4,7,7,178
37,1,6,4,7,12,178
37,1,6,4,12,2,190
37,1,6,4,12,7,190
37,1,6,4,12,12,190
37,1,6,4,2,2,178
37,1,6,4,2,7,178
37,1,6,4,2,12,178
37,1,6,4,7,2,178
37,1,6,4,7,7,178
37,1,6,4,7,12,178
37,1,6,4,12,2,190
37,1,6,4,12,7,190
37,1,6,4,12,12,190
37,1,6,4,2,2,178
37,1,6,4,2,7,178
37,1,6,4,2,12,178
37,1,6,4,7,2,178
37,1,6,4,7,7,178
37,1,6,4,7,12,178
37,1,6,4,12,2,190
37,1,6,4,12,7,190
37,1,6,4,12,12,190
37,1,6,6,2,2,178
37,1,6,6,2,7,178
37,1,6,6,2,12,178
37,1,6,6,7,2,178
37,1,6,6,7,7,178
37,1,6,6,7,12,178
37,1,6,6,12,2,190
37,1,6,6,12,7,190
37,1,6,6,12,12,190
37,1,6,6,2,2,178
37,1,6,6,2,7,178
37,1,6,6,2,12,178
37,1,6,6,7,2,178
37,1,6,6,7,7,178
37,1,6,6,7,12,178
37,1,6,6,12,2,190
37,1,6,6,12,7,190
37,1,6,6,12,12,190
37,1,6,6,2,2,178
37,1,6,6,2,7,178
37,1,6,6,2,12,178
37,1,6,6,7,2,178
37,1,6,6,7,7,178
37,1,6,6,7,12,178
37,1,6,6,12,2,190
37,1,6,6,12,7,190
37,1,6,6,12,12,190
37,2,0,0,2,2,191
37,2,0,0,2,7,191
37,2,0,0,2,12,191
37,2,0,0,7,2,393
37,2,0,0,7,7,393
37,2,0,0,7,12,393
37,2,0,0,12,2,256
37,2,0,0,12,7,256
37,2,0,0,12,12,256
37,2,0,0,2,2,191
37,2,0,0,2,7,191
37,2,0,0,2,12,191
37,2,0,0,7,2,393
37,2,0,0,7,7,393
37,2,0,0,7,12,393
37,2,0,0,12,2,256
37,2,0,0,12,7,256
37,2,0,0,12,12,256
37,2,0,0,2,2,191
37,2,0,0,2,7,191
37,2,0,0,2,12,191
37,2,0,0,7,2,393
37,2,0,0,7,7,393
37,2,0,0,7,12,393
37,2,0,0,12,2,256
37,2,0,0,12,7,256
37,2,0,0,12,12,256
37,2,0,2,2,2,191
37,2,0,2,2,7,191
37,2,0,2,2,12,191
37,2,0,2,7,2,393
37,2,0,2,7,7,393
37,2,0,2,7,12,393
37,2,0,2,12,2,256
37,2,0,2,12,7,256
37,2,0,2,12,12,256
37,2,0,2,2,2,191
37,2,0,2,2,7,191
37,2,0,2,2,12,191
37,2,0,2,7,2,393
37,2,0,2,7,7,393
37,2,0,2,7,12,393
37,2,0,2,12,2,256
37,2,0,2,12,7,256
37,2,0,2,12,12,256
37,2,0,2,2,2,191
37,2,0,2,2,7,191
37,2,0,2,2,12,191
37,2,0,2,7,2,393
37,2,0,2,7,7,393
37,2,0,2,7,12,393
37,2,0,2,12,2,256
37,2,0,2,12,7,256
37,2,0,2,12,12,256
37,2,0,4,2,2,191
37,2,0,4,2,7,191
37,2,0,4,2,12,191
37,2,0,4,7,2,393
37,2,0,4,7,7,393
37,2,0,4,7,12,393
37,2,0,4,12,2,256
37,2,0,4,12,7,256
37,2,0,4,12,12,256
37,2,0,4,2,2,191
37,2,0,4,2,7,191
37,2,0,4,2,12,191
37,2,0,4,7,2,393
37,2,0,4,7,7,393
37,2,0,4,7,12,393
37,2,0,4,12,2,256
37,2,0,4,12,7,256
37,2,0,4,12,12,256
37,2,0,4,2,2,191
37,2,0,4,2,7,191
37,2,0,4,2,12,191
37,2,0,4,7,2,393
37,2,0,4,7,7,393
37,2,0,4,7,12,393
37,2,0,4,12,2,256
37,2,0,4,12,7,256
37,2,0,4,12,12,256
37,2,0,6,2,2,191
37,2,0,6,2,7,191
37,2,0,6,2,12,191
37,2,0,6,7,2,393
37,2,0,6,7,7,393
37,2,0,6,7,12,393
37,2,0,6,12,2,256
37,2,0,6,12,7,256
37,2,0,6,12,12,256
37,2,0,6,2,2,191
37,2,0,6,2,7,191
37,2,0,6,2,12,191
37,2,0,6,7,2,393
37,2,0,6,7,7,393
37,2,0,6,7,12,393
37,2,0,6,12,2,256
37,2,0,6,12,7,256
37,2,0,6,12,12,256
37,2,0,6,2,2,191
37,2,0,6,2,7,191
37,2,0,6,2,12,191
37,2,0,6,7,2,393
37,2,0,6,7,7,393
37,2,0,6,7,12,393
37,2,0,6,12,2,256
37,2,0,6,12,7,256
37,2,0,6,12,12,256
37,2,2,0,2,2,167
37,2,2,0,2,7,167
37,2,2,0,2,12,167
37,2,2,0,7,2,237
37,2,2,0,7,7,237
37,2,2,0,7,12,237
37,2,2,0,12,2,433
37,2,2,0,12,7,433
37,2,2,0,12,12,433
37,2,2,0,2,2,167
37,2,2,0,2,7,167
37,2,2,0,2,12,167
37,2,2,0,7,2,237
37,2,2,0,7,7,237
37,2,2,0,7,12,237
37,2,2,0,12,2,433
37,2,2,0,12,7,433
37,2,2,0,12,12,433
37,2,2,0,2,2,167
37,2,2,0,2,7,167
37,2,2,0,2,12,167
37,2,2,0,7,2,237
37,2,2,0,7,7,237
37,2,2,0,7,12,237
37,2,2,0,12,2,433
37,2,2,0,12,7,433
37,2,2,0,12,12,433
37,2,2,2,2,2,167
37,2,2,2,2,7,167
37,2,2,2,2,12,167
37,2,2,2,7,2,237
37,2,2,2,7,7,237
37,2,2,2,7,12,237
37,2,2,2,12,2,433
37,2,2,2,12,7,433
37,2,2,2,12,12,433
37,2,2,2,2,2,167
37,2,2,2,2,7,167
37,2,2,2,2,12,167
37,2,2,2,7,2,237
37,2,2,2,7,7,237
37,2,2,2,7,12,237
37,2,2,2,12,2,433
37,2,2,2,12,7,433
37,2,2,2,12,12,433
37,2,2,2,2,2,167
37,2,2,2,2,7,167
37,2,2,2,2,12,167
37,2,2,2,7,2,237
37,2,2,2,7,7,237
37,2,2,2,7,12,237
37,2,2,2,12,2,433
37,2,2,2,12,7,433
37,2,2,2,12,12,433
37,2,2,4,2,2,167
37,2,2,4,2,7,167
37,2,2,4,2,12,167
37,2,2,4,7,2,237
37,2,2,4,7,7,237
37,2,2,4,7,12,237
37,2,2,4,12,2,433
37,2,2,4,12,7,433
37,2,2,4,12,12,433
37,2,2,4,2,2,167
37,2,2,4,2,7,167
37,2,2,4,2,12,167
37,2,2,4,7,2,237
37,2,2,4,7,7,237
37,2,2,4,7,12,237
37,2,2,4,12,2,433
37,2,2,4,12,7,433
37,2,2,4,12,12,433
37,2,2,4,2,2,167
37,2,2,4,2,7,167
37,2,2,4,2,12,167
37,2,2,4,7,2,237
37,2,2,4,7,7,237
37,2,2,4,7,12,237
37,2,2,4,12,2,433
37,2,2,4,12,7,433
37,2,2,4,12,12,433
37,2,2,6,2,2,167
37,2,2,6,2,7,167
37,2,2,6,2,12,167
37,2,2,6,7,2,237
37,2,2,6,7,7,237
37,2,2,6,7,12,237
37,2,2,6,12,2,433
37,2,2,6,12,7,433
37,2,2,6,12,12,433
37,2,2,6,2,2,167
37,2,2,6,2,7,167
37,2,2,6,2,12,167
37,2,2,6,7,2,237
37,2,2,6,7,7,237
37,2,2,6,7,12,237
37,2,2,6,12,2,433
37,2,2,6,12,7,433
37,2,2,6,12,12,433
37,2,2,6,2,2,167
37,2,2,6,2,7,167
37,2,2,6,2,12,167
37,2,2,6,7,2,237
37,2,2,6,7,7,237
37,2,2,6,7,12,237
37,2,2,6,12,2,433
37,2,2,6,12,7,433
37,2,2,6,12,12,433
37,2,4,0,2,2,188
37,2,4,0,2,7,188
37,2,4,0,2,12,188
37,2,4,0,7,2,195
37,2,4,0,7,7,195
37,2,4,0,7,12,195
37,2,4,0,12,2,237
37,2,4,0,12,7,237
37,2,4,0,12,12,237
37,2,4,0,2,2,188
37,2,4,0,2,7,188
37,2,4,0,2,12,188
37,2,4,0,7,2,195
37,2,4,0,7,7,195
37,2,4,0,7,12,195
37,2,4,0,12,2,237
37,2,4,0,12,7,237
37,2,4,0,12,12,237
37,2,4,0,2,2,188
37,2,4,0,2,7,188
37,2,4,0,2,12,188
37,2,4,0,7,2,195
37,2,4,0,7,7,195
37,2,4,0,7,12,195
37,2,4,0,12,2,237
37,2,4,0,12,7,237
37,2,4,0,12,12,237
37,2,4,2,2,2,188
37,2,4,2,2,7,188
37,2,4,2,2,12,188
37,2,4,2,7,2,195
37,2,4,2,7,7,195
37,2,4,2,7,12,195
37,2,4,2,12,2,237
37,2,4,2,12,7,237
37,2,4,2,12,12,237
37,2,4,2,2,2,188
37,2,4,2,2,7,188
37,2,4,2,2,12,188
37,2,4,2,7,2,195
37,2,4,2,7,7,195
37,2,4,2,7,12,195
37,2,4,2,12,2,237
37,2,4,2,12,7,237
37,2,4,2,12,12,237
37,2,4,2,2,2,188
37,2,4,2,2,7,188
37,2,4,2,2,12,188
37,2,4,2,7,2,195
37,2,4,2,7,7,195
37,2,4,2,7,12,195
37,2,4,2,12,2,237
37,2,4,2,12,7,237
37,2,4,2,12,12,237
37,2,4,4,2,2,188
37,2,4,4,2,7,188
37,2,4,4,2,12,188
37,2,4,4,7,2,195
37,2,4,4,7,7,195
37,2,4,4,7,12,195
37,2,4,4,12,2,237
37,2,4,4,12,7,237
37,2,4,4,12,12,237
37,2,4,4,2,2,188
37,2,4,4,2,7,188
37,2,4,4,2,12,188
37,2,4,4,7,2,195
37,2,4,4,7,7,195
37,2,4,4,7,12,195
37,2,4,4,12,2,237
37,2,4,4,12,7,237
37,2,4,4,12,12,237
37,2,4,4,2,2,188
37,2,4,4,2,7,188
37,2,4,4,2,12,188
37,2,4,4,7,2,195
37,2,4,4,7,7,195
37,2,4,4,7,12,195
37,2,4,4,12,2,237
37,2,4,4,12,7,237
37,2,4,4,12,12,237
37,2,4,6,2,2,188
37,2,4,6,2,7,188
37,2,4,6,2,12,188
37,2,4,6,7,2,195
37,2,4,6,7,7,195
37,2,4,6,7,12,195
37,2,4,6,12,2,237
37,2,4,6,12,7,237
37,2,4,6,12,12,237
37,2,4,6,2,2,188
37,2,4,6,2,7,188
37,2,4,6,2,12,188
37,2,4,6,7,2,195
37,2,4,6,7,7,195
37,2,4,6,7,12,195
37,2,4,6,12,2,237
37,2,4,6,12,7,237
37,2,4,6,12,12,237
37,2,4,6,2,2,188
37,2,4,6,2,7,188
37,2,4,6,2,12,188
37,2,4,6,7,2,195
37,2,4,6,7,7,195
37,2,4,6,7,12,195
37,2,4,6,12,2,237
37,2,4,6,12,7,237
37,2,4,6,12,12,237
37,2,6,0,2,2,178
37,2,6,0,2,7,178
37,2,6,0,2,12,178
37,2,6,0,7,2,178
37,2,6,0,7,7,178
37,2,6,0,7,12,178
37,2,6,0,12,2,190
37,2,6,0,12,7,190
37,2,6,0,12,12,190
37,2,6,0,2,2,178
37,2,6,0,2,7,178
37,2,6,0,2,12,178
37,2,6,0,7,2,178
37,2,6,0,7,7,178
37,2,6,0,7,12,178
37,2,6,0,12,2,190
37,2,6,0,12,7,190
37,2,6,0,12,12,190
37,2,6,0,2,2,178
37,2,6,0,2,7,178
37,2,6,0,2,12,178
37,2,6,0,7,2,178
37,2,6,0,7,7,178
37,2,6,0,7,12,178
37,2,6,0,12,2,190
37,2,6,0,12,7,190
37,2,6,0,12,12,190
37,2,6,2,2,2,178
37,2,6,2,2,7,178
37,2,6,2,2,12,178
37,2,6,2,7,2,178
37,2,6,2,7,7,178
37,2,6,2,7,12,178
37,2,6,2,12,2,190
37,2,6,2,12,7,190
37,2,6,2,12,12,190
37,2,6,2,2,2,178
37,2,6,2,2,7,178
37,2,6,2,2,12,178
37,2,6,2,7,2,178
37,2,6,2,7,7,178
37,2,6,2,7,12,178
37,2,6,2,12,2,190
37,2,6,2,12,7,190
37,2,6,2,12,12,190
37,2,6,2,2,2,178
37,2,6,2,2,7,178
37,2,6,2,2,12,178
37,2,6,2,7,2,178
37,2,6,2,7,7,178
37,2,6,2,7,12,178
37,2,6,2,12,2,190
37,2,6,2,12,7,190
37,2,6,2,12,12,190
37,2,6,4,2,2,178
37,2,6,4,2,7,178
37,2,6,4,2,12,178
37,2,6,4,7,2,178
37,2,6,4,7,7,178
37,2,6,4,7,12,178
37,2,6,4,12,2,190
37,2,6,4,12,7,190
37,2,6,4,12,12,190
37,2,6,4,2,2,178
37,2,6,4,2,7,178
37,2,6,4,2,12,178
37,2,6,4,7,2,178
37,2,6,4,7,7,178
37,2,6,4,7,12,178
37,2,6,4,12,2,190
37,2,6,4,12,7,190
37,2,6,4,12,12,190
37,2,6,4,2,2,178
37,2,6,4,2,7,178
37,2,6,4,2,12,178
37,2,6,4,7,2,178
37,2,6,4,7,7,178
37,2,6,4,7,12,178
37,2,6,4,12,2,190
37,2,6,4,12,7,190
37,2,6,4,12,12,190
37,2,6,6,2,2,178
37,2,6,6,2,7,178
37,2,6,6,2,12,178
37,2,6,6,7,2,178
37,2,6,6,7,7,178
37,2,6,6,7,12,178
37,2,6,6,12,2,190
37,2,6,6,12,7,190
37,2,6,6,12,12,190
37,2,6,6,2,2,178
37,2,6,6,2,7,178
37,2,6,6,2,12,178
37,2,6,6,7,2,178
37,2,6,6,7,7,178
37,2,6,6,7,12,178
37,2,6,6,12,2,190
37,2,6,6,12,7,190
37,2,6,6,12,12,190
37,2,6,6,2,2,178
37,2,6,6,2,7,178
37,2,6,6,2,12,178
37,2,6,6,7,2,178
37,2,6,6,7,7,178
37,2,6,6,7,12,178
37,2,6,6,12,2,190
37,2,6,6,12,7,190
37,2,6,6,12,12,190
37,3,0,0,2,2,192
37,3,0,0,2,7,192
37,3,0,0,2,12,192
37,3,0,0,7,2,382
37,3,0,0,7,7,382
37,3,0,0,7,12,382
37,3,0,0,12,2,281
37,3,0,0,12,7,281
37,3,0,0,12,12,281
37,3,0,0,2,2,192
37,3,0,0,2,7,192
37,3,0,0,2,12,192
37,3,0,0,7,2,382
37,3,0,0,7,7,382
37,3,0,0,7,12,382
37,3,0,0,12,2,281
37,3,0,0,12,7,281
37,3,0,0,12,12,281
37,3,0,0,2,2,192
37,3,0,0,2,7,192
37,3,0,0,2,12,192
37,3,0,0,7,2,382
37,3,0,0,7,7,382
37,3,0,0,7,12,382
37,3,0,0,12,2,281
37,3,0,0,12,7,281
37,3,0,0,12,12,281
37,3,0,2,2,2,192
37,3,0,2,2,7,192
37,3,0,2,2,12,192
37,3,0,2,7,2,382
37,3,0,2,7,7,382
37,3,0,2,7,12,382
37,3,0,2,12,2,281
37,3,0,2,12,7,281
37,3,0,2,12,12,281
37,3,0,2,2,2,192
37,3,0,2,2,7,192
37,3,0,2,2,12,192
37,3,0,2,7,2,382
37,3,0,2,7,7,382
37,3,0,2,7,12,382
37,3,0,2,12,2,281
37,3,0,2,12,7,281
37,3,0,2,12,12,281
37,3,0,2,2,2,192
37,3,0,2,2,7,192
37,3,0,2,2,12,192
37,3,0,2,7,2,382
37,3,0,2,7,7,382
37,3,0,2,7,12,382
37,3,0,2,12,2,281
37,3,0,2,12,7,281
37,3,0,2,12,12,281
37,3,0,4,2,2,192
37,3,0,4,2,7,192
37,3,0,4,2,12,192
37,3,0,4,7,2,382
37,3,0,4,7,7,382
37,3,0,4,7,12,382
37,3,0,4,12,2,281
37,3,0,4,12,7,281
37,3,0,4,12,12,281
37,3,0,4,2,2,192
37,3,0,4,2,7,192
37,3,0,4,2,12,192
37,3,0,4,7,2,382
37,3,0,4,7,7,382
37,3,0,4,7,12,382
37,3,0,4,12,2,281
37,3,0,4,12,7,281
37,3,0,4,12,12,281
37,3,0,4,2,2,192
37,3,0,4,2,7,192
37,3,0,4,2,12,192
37,3,0,4,7,2,382
37,3,0,4,7,7,382
37,3,0,4,7,12,382
37,3,0,4,12,2,281
37,3,0,4,12,7,281
37,3,0,4,12,12,281
37,3,0,6,2,2,192
37,3,0,6,2,7,192
37,3,0,6,2,12,192
37,3,0,6,7,2,382
37,3,0,6,7,7,382
37,3,0,6,7,12,382
37,3,0,6,12,2,281
37,3,0,6,12,7,281
37,3,0,6,12,12,281
37,3,0,6,2,2,192
37,3,0,6,2,7,192
37,3,0,6,2,12,192
37,3,0,6,7,2,382
37,3,0,6,7,7,382
37,3,0,6,7,12,382
37,3,0,6,12,2,281
37,3,0,6,12,7,281
37,3,0,6,12,12,281
37,3,0,6,2,2,192
37,3,0,6,2,7,192
37,3,0,6,2,12,192
37,3,0,6,7,2,382
37,3,0,6,7,7,382
37,3,0,6,7,12,382
37,3,0,6,12,2,281
37,3,0,6,12,7,281
37,3,0,6,12,12,281
37,3,2,0,2,2,168
37,3,2,0,2,7,168
37,3,2,0,2,12,168
37,3,2,0,7,2,237
37,3,2,0,7,7,237
37,3,2,0,7,12,237
37,3,2,0,12,2,433
37,3,2,0,12,7,433
37,3,2,0,12,12,433
37,3,2,0,2,2,168
37,3,2,0,2,7,168
37,3,2,0,2,12,168
37,3,2,0,7,2,237
37,3,2,0,7,7,237
37,3,2,0,7,12,237
37,3,2,0,12,2,433
37,3,2,0,12,7,433
37,3,2,0,12,12,433
37,3,2,0,2,2,168
37,3,2,0,2,7,168
37,3,2,0,2,12,168
37,3,2,0,7,2,237
37,3,2,0,7,7,237
37,3,2,0,7,12,237
37,3,2,0,12,2,433
37,3,2,0,12,7,433
37,3,2,0,12,12,433
37,3,2,2,2,2,168
37,3,2,2,2,7,168
37,3,2,2,2,12,168
37,3,2,2,7,2,237
37,3,2,2,7,7,237
37,3,2,2,7,12,237
37,3,2,2,12,2,433
37,3,2,2,12,7,433
37,3,2,2,12,12,433
37,3,2,2,2,2,168
37,3,2,2,2,7,168
37,3,2,2,2,12,168
37,3,2,2,7,2,237
37,3,2,2,7,7,237
37,3,2,2,7,12,237
37,3,2,2,12,2,433
37,3,2,2,12,7,433
37,3,2,2,12,12,433
37,3,2,2,2,2,168
37,3,2,2,2,7,168
37,3,2,2,2,12,168
37,3,2,2,7,2,237
37,3,2,2,7,7,237
37,3,2,2,7,12,237
37,3,2,2,12,2,433
37,3,2,2,12,7,433
37,3,2,2,12,12,433
37,3,2,4,2,2,168
37,3,2,4,2,7,168
37,3,2,4,2,12,168
37,3,2,4,7,2,237
37,3,2,4,7,7,237
37,3,2,4,7,12,237
37,3,2,4,12,2,433
37,3,2,4,12,7,433
37,3,2,4,12,12,433
37,3,2,4,2,2,168
37,3,2,4,2,7,168
37,3,2,4,2,12,168
37,3,2,4,7,2,237
37,3,2,4,7,7,237
37,3,2,4,7,12,237
37,3,2,4,12,2,433
37,3,2,4,12,7,433
37,3,2,4,12,12,433
37,3,2,4,2,2,168
37,3,2,4,2,7,168
37,3,2,4,2,12,168
37,3,2,4,7,2,237
37,3,2,4,7,7,237
37,3,2,4,7,12,237
37,3,2,4,12,2,433
37,3,2,4,12,7,433
37,3,2,4,12,12,433
37,3,2,6,2,2,168
37,3,2,6,2,7,168
37,3,2,6,2,12,168
37,3,2,6,7,2,237
37,3,2,6,7,7,237
37,3,2,6,7,12,237
37,3,2,6,12,2,433
37,3,2,6,12,7,433
37,3,2,6,12,12,433
37,3,2,6,2,2,168
37,3,2,6,2,7,168
37,3,2,6,2,12,168
37,3,2,6,7,2,237
37,3,2,6,7,7,237
37,3,2,6,7,12,237
37,3,2,6,12,2,433
37,3,2,6,12,7,433
37,3,2,6,12,12,433
37,3,2,6,2,2,168
37,3,2,6,2,7,168
37,3,2,6,2,12,168
37,3,2,6,7,2,237
37,3,2,6,7,7,237
37,3,2,6,7,12,237
37,3,2,6,12,2,433
37,3,2,6,12,7,433
37,3,2,6,12,12,433
37,3,4,0,2,2,193
37,3,4,0,2,7,193
37,3,4,0,2,12,193
37,3,4,0,7,2,195
37,3,4,0,7,7,195
37,3,4,0,7,12,195
37,3,4,0,12,2,237
37,3,4,0,12,7,237
37,3,4,0,12,12,237
37,3,4,0,2,2,193
37,3,4,0,2,7,193
37,3,4,0,2,12,193
37,3,4,0,7,2,195
37,3,4,0,7,7,195
37,3,4,0,7,12,195
37,3,4,0,12,2,237
37,3,4,0,12,7,237
37,3,4,0,12,12,237
37,3,4,0,2,2,193
37,3,4,0,2,7,193
37,3,4,0,2,12,193
37,3,4,0,7,2,195
37,3,4,0,7,7,195
37,3,4,0,7,12,195
37,3,4,0,12,2,237
37,3,4,0,12,7,237
37,3,4,0,12,12,237
37,3,4,2,2,2,193
37,3,4,2,2,7,193
37,3,4,2,2,12,193
37,3,4,2,7,2,195
37,3,4,2,7,7,195
37,3,4,2,7,12,195
37,3,4,2,12,2,237
37,3,4,2,12,7,237
37,3,4,2,12,12,237
37,3,4,2,2,2,193
37,3,4,2,2,7,193
37,3,4,2,2,12,193
37,3,4,2,7,2,195
37,3,4,2,7,7,195
37,3,4,2,7,12,195
37,3,4,2,12,2,237
37,3,4,2,12,7,237
37,3,4,2,12,12,237
37,3,4,2,2,2,193
37,3,4,2,2,7,193
37,3,4,2,2,12,193
37,3,4,2,7,2,195
37,3,4,2,7,7,195
37,3,4,2,7,12,195
37,3,4,2,12,2,237
37,3,4,2,12,7,237
37,3,4,2,12,12,237
37,3,4,4,2,2,193
37,3,4,4,2,7,193
37,3,4,4,2,12,193
37,3,4,4,7,2,195
37,3,4,4,7,7,195
37,3,4,4,7,12,195
37,3,4,4,12,2,237
37,3,4,4,12,7,237
37,3,4,4,12,12,237
37,3,4,4,2,2,193
37,3,4,4,2,7,193
37,3,4,4,2,12,193
37,3,4,4,7,2,195
37,3,4,4,7,7,195
37,3,4,4,7,12,195
37,3,4,4,12,2,237
37,3,4,4,12,7,237
37,3,4,4,12,12,237
37,3,4,4,2,2,193
37,3,4,4,2,7,193
37,3,4,4,2,12,193
37,3,4,4,7,2,195
37,3,4,4,7,7,195
37,3,4,4,7,12,195
37,3,4,4,12,2,237
37,3,4,4,12,7,237
37,3,4,4,12,12,237
37,3,4,6,2,2,193
37,3,4,6,2,7,193
37,3,4,6,2,12,193
37,3,4,6,7,2,195
37,3,4,6,7,7,195
37,3,4,6,7,12,195
37,3,4,6,12,2,237
37,3,4,6,12,7,237
37,3,4,6,12,12,237
37,3,4,6,2,2,193
37,3,4,6,2,7,193
37,3,4,6,2,12,193
37,3,4,6,7,2,195
37,3,4,6,7,7,195
37,3,4,6,7,12,195
37,3,4,6,12,2,237
37,3,4,6,12,7,237
37,3,4,6,12,12,237
37,3,4,6,2,2,193
37,3,4,6,2,7,193
37,3,4,6,2,12,193
37,3,4,6,7,2,195
37,3,4,6,7,7,195
37,3,4,6,7,12,195
37,3,4,6,12,2,237
37,3,4,6,12,7,237
37,3,4,6,12,12,237
37,3,6,0,2,2,178
37,3,6,0,2,7,178
37,3,6,0,2,12,178
37,3,6,0,7,2,178
37,3,6,0,7,7,178
37,3,6,0,7,12,178
37,3,6,0,12,2,190
37,3,6,0,12,7,190
37,3,6,0,12,12,190
37,3,6,0,2,2,178
37,3,6,0,2,7,178
37,3,6,0,2,12,178
37,3,6,0,7,2,178
37,3,6,0,7,7,178
37,3,6,0,7,12,178
37,3,6,0,12,2,190
37,3,6,0,12,7,190
37,3,6,0,12,12,190
37,3,6,0,2,2,178
37,3,6,0,2,7,178
37,3,6,0,2,12,178
37,3,6,0,7,2,178
37,3,6,0,7,7,178
37,3,6,0,7,12,178
37,3,6,0,12,2,190
37,3,6,0,12,7,190
37,3,6,0,12,12,190
37,3,6,2,2,2,178
37,3,6,2,2,7,178
37,3,6,2,2,12,178
37,3,6,2,7,2,178
37,3,6,2,7,7,178
37,3,6,2,7,12,178
37,3,6,2,12,2,190
37,3,6,2,12,7,190
37,3,6,2,12,12,190
37,3,6,2,2,2,178
37,3,6,2,2,7,178
37,3,6,2,2,12,178
37,3,6,2,7,2,178
37,3,6,2,7,7,178
37,3,6,2,7,12,178
37,3,6,2,12,2,190
37,3,6,2,12,7,190
37,3,6,2,12,12,190
37,3,6,2,2,2,178
37,3,6,2,2,7,178
37,3,6,2,2,12,178
37,3,6,2,7,2,178
37,3,6,2,7,7,178
37,3,6,2,7,12,178
37,3,6,2,12,2,190
37,3,6,2,12,7,190
37,3,6,2,12,12,190
37,3,6,4,2,2,178
37,3,6,4,2,7,178
37,3,6,4,2,12,178
37,3,6,4,7,2,178
37,3,6,4,7,7,178
37,3,6,4,7,12,178
37,3,6,4,12,2,190
37,3,6,4,12,7,190
37,3,6,4,12,12,190
37,3,6,4,2,2,178
37,3,6,4,2,7,178
37,3,6,4,2,12,178
37,3,6,4,7,2,178
37,3,6,4,7,7,178
37,3,6,4,7,12,178
37,3,6,4,12,2,190
37,3,6,4,12,7,190
37,3,6,4,12,12,190
37,3,6,4,2,2,178
37,3,6,4,2,7,178
37,3,6,4,2,12,178
37,3,6,4,7,2,178
37,3,6,4,7,7,178
37,3,6,4,7,12,178
37,3,6,4,12,2,190
37,3,6,4,12,7,190
37,3,6,4,12,12,190
37,3,6,6,2,2,178
37,3,6,6,2,7,178
37,3,6,6,2,12,178
37,3,6,6,7,2,178
37,3,6,6,7,7,178
37,3,6,6,7,12,178
37,3,6,6,12,2,190
37,3,6,6,12,7,190
37,3,6,6,12,12,190
37,3,6,6,2,2,178
37,3,6,6,2,7,178
37,3,6,6,2,12,178
37,3,6,6,7,2,178
37,3,6,6,7,7,178
37,3,6,6,7,12,178
37,3,6,6,12,2,190
37,3,6,6,12,7,190
37,3,6,6,12,12,190
37,3,6,6,2,2,178
37,3,6,6,2,7,178
37,3,6,6,2,12,178
37,3,6,6,7,2,178
37,3,6,6,7,7,178
37,3,6,6,7,12,178
37,3,6,6,12,2,190
37,3,6,6,12,7,190
37,3,6,6,12,12,190
45,0,0,0,2,2,208
45,0,0,0,2,7,208
45,0,0,0,2,12,208
45,0,0,0,7,2,340
45,0,0,0,7,7,340
45,0,0,0,7,12,340
45,0,0,0,12,2,268
45,0,0,0,12,7,268
45,0,0,0,12,12,268
45,0,0,0,2,2,208
45,0,0,0,2,7,208
45,0,0,0,2,12,208
45,0,0,0,7,2,340
45,0,0,0,7,7,340
45,0,0,0,7,12,340
45,0,0,0,12,2,268
45,0,0,0,12,7,268
45,0,0,0,12,12,268
45,0,0,0,2,2,208
45,0,0,0,2,7,208
45,0,0,0,2,12,208
45,0,0,0,7,2,340
45,0,0,0,7,7,340
45,0,0,0,7,12,340
45,0,0,0,12,2,268
