assembly_id,numSeqs,n50,smallest,largest,totLen,K,M,d,D,L,e,t,time,gz_size,ut_weight,ut_optimum,ut_max,ut_result,ut_time,brm_weight,brm_optimum,brm_max,brm_time,brm_total,brm_good,brm_bad,brm_paired,brm_unpaired,brm_proper_pair,brm_improper_pair,brm_proper_orientation,brm_improper_orientation,brm_both_mapped,brm_same_contig,brm_realistic,brm_unrealistic,brm_result,rba_weight,rba_optimum,rba_max,rba_time,rba_result,rba_query_hits,rba_target_hits,rba_mean_q_bitscore,rba_mean_t_bitscore
4595,218,195,112,1562,43898,37,2,4,4,200,7,7,26.635437533,14724,1.0,0,218.0,157,2.863024211,1.0,26000,26000.0,20.128708639,139,137,395,116.748,154.609,1.0,0.0,1.0,0.195172041,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4596,218,195,112,1562,43898,37,2,4,4,200,7,12,27.294054113,14724,1.0,0,218.0,157,2.820513011,1.0,26000,26000.0,19.98863691,139,137,396,116.748,159.112,1.0,0.0,1.0,0.198935275,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4597,128,237,114,1562,31417,37,2,4,4,200,12,2,26.407394881,10464,1.0,0,128.0,77,2.891384919,1.0,26000,26000.0,18.5605971,82,80,291,145.151,192.696,1.0,0.0,1.0,0.180676105,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4598,128,237,114,1562,31417,37,2,4,4,200,12,7,26.459915406,10464,1.0,0,128.0,77,2.882490876,1.0,26000,26000.0,18.570057982,83,80,291,146.567,191.525,1.0,0.0,1.0,0.183466876,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4599,128,237,114,1562,31417,37,2,4,4,200,12,12,25.642140723,10464,1.0,0,128.0,77,2.733591711,1.0,26000,26000.0,19.757670141,83,80,291,146.567,195.294,1.0,0.0,1.0,0.289907844,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4600,229,188,112,1562,45326,37,2,4,4,200,2,2,24.570424027,15194,1.0,0,229.0,168,3.1326753,1.0,26000,26000.0,20.110071314,146,144,423,114.358,159.865,1.0,0.0,1.0,0.197560965,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4601,229,188,112,1562,45326,37,2,4,4,200,2,7,27.480032844,15194,1.0,0,229.0,168,2.842411304,1.0,26000,26000.0,40.415208957,146,144,423,114.358,158.962,1.0,0.0,1.0,9.837753119,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4602,229,188,112,1562,45326,37,2,4,4,200,2,12,27.112408883,15194,1.0,0,229.0,168,2.946810539,1.0,26000,26000.0,20.264928312,146,144,423,114.358,159.269,1.0,0.0,1.0,0.199635267,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4603,218,195,112,1562,43898,37,2,4,4,200,7,2,27.307578277,14724,1.0,0,218.0,157,2.801011559,1.0,26000,26000.0,19.409421816,139,137,394,116.748,159.627,1.0,0.0,1.0,0.218009677,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4604,218,195,112,1562,43898,37,2,4,4,200,7,7,26.787814176,14724,1.0,0,218.0,157,2.7938412,1.0,26000,26000.0,19.746923549,139,137,394,116.748,157.497,1.0,0.0,1.0,0.201278696,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4605,218,195,112,1562,43898,37,2,4,4,200,7,12,26.034973369,14724,1.0,0,218.0,157,2.880882203,1.0,26000,26000.0,19.729057136,139,137,394,116.748,159.627,1.0,0.0,1.0,0.194091562,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4606,128,237,114,1562,31417,37,2,4,4,200,12,2,23.514033121,10464,1.0,0,128.0,77,2.690707357,1.0,26000,26000.0,19.493201342,84,80,291,150.275,185.04,1.0,0.0,1.0,0.185410232,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4607,128,237,114,1562,31417,37,2,4,4,200,12,7,24.812690417,10464,1.0,0,128.0,77,2.817328262,1.0,26000,26000.0,19.347389913,83,80,292,146.567,195.21,1.0,0.0,1.0,0.299946729,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4608,128,237,114,1562,31417,37,2,4,4,200,12,12,27.736277206,10464,1.0,0,128.0,77,2.761020662,1.0,26000,26000.0,19.384256769,83,80,291,146.567,185.747,1.0,0.0,1.0,0.227327421,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4609,229,188,112,1562,45326,37,2,4,4,200,2,2,28.007255695,15194,1.0,0,229.0,168,2.859018914,1.0,26000,26000.0,19.786143827,146,144,423,114.358,157.503,1.0,0.0,1.0,0.206805247,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4610,229,188,112,1562,45326,37,2,4,4,200,2,7,28.459251329,15194,1.0,0,229.0,168,2.908285477,1.0,26000,26000.0,20.044770456,146,144,423,114.358,151.447,1.0,0.0,1.0,0.199795516,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4611,229,188,112,1562,45326,37,2,4,4,200,2,12,26.900367202,15194,1.0,0,229.0,168,2.972379079,1.0,26000,26000.0,19.893867756,146,144,423,114.358,159.865,1.0,0.0,1.0,0.20199365,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4612,218,195,112,1562,43898,37,2,4,4,200,7,2,24.034380645,14724,1.0,0,218.0,157,2.930976619,1.0,26000,26000.0,20.244091338,139,137,394,116.748,159.062,1.0,0.0,1.0,0.198802393,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4613,218,195,112,1562,43898,37,2,4,4,200,7,7,25.032373813,14724,1.0,0,218.0,157,2.769000335,1.0,26000,26000.0,20.589102179,139,137,395,116.748,159.247,1.0,0.0,1.0,0.214639173,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4614,218,195,112,1562,43898,37,2,4,4,200,7,12,28.863934061,14724,1.0,0,218.0,157,2.884766939,1.0,26000,26000.0,19.54743602,139,137,394,116.748,159.112,1.0,0.0,1.0,0.201819146,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4615,128,237,114,1562,31417,37,2,4,4,200,12,2,25.74754787,10464,1.0,0,128.0,77,2.896099927,1.0,26000,26000.0,18.592843314,83,80,291,146.567,193.702,1.0,0.0,1.0,0.180578946,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4616,128,237,114,1562,31417,37,2,4,4,200,12,7,26.831144985,10464,1.0,0,128.0,77,2.717381382,1.0,26000,26000.0,19.319751509,83,80,291,146.567,187.788,1.0,0.0,1.0,0.179956368,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4617,128,237,114,1562,31417,37,2,4,4,200,12,12,26.341978014,10464,1.0,0,128.0,77,3.168513337,1.0,26000,26000.0,19.173009347,84,80,292,150.275,190.032,1.0,0.0,1.0,0.191429322,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4618,229,188,112,1562,45326,37,2,4,6,200,2,2,26.205845612,15194,1.0,0,229.0,168,2.776679136,1.0,26000,26000.0,20.756761486,146,144,423,114.358,158.192,1.0,0.0,1.0,0.196632224,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4619,229,188,112,1562,45326,37,2,4,6,200,2,7,24.331860103,15194,1.0,0,229.0,168,2.832494786,1.0,26000,26000.0,20.112164131,146,144,423,114.358,158.673,1.0,0.0,1.0,0.198944168,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4620,229,188,112,1562,45326,37,2,4,6,200,2,12,27.147247751,15194,1.0,0,229.0,168,2.963852972,1.0,26000,26000.0,20.477140326,147,144,423,116.661,157.278,1.0,0.0,1.0,0.198925553,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4621,218,195,112,1562,43898,37,2,4,6,200,7,2,27.792587265,14724,1.0,0,218.0,157,2.811651953,1.0,26000,26000.0,20.262426398,139,137,394,116.748,159.627,1.0,0.0,1.0,0.199624525,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4622,218,195,112,1562,43898,37,2,4,6,200,7,7,27.467353223,14724,1.0,0,218.0,157,2.782209082,1.0,26000,26000.0,20.321166263,139,137,394,116.748,159.627,1.0,0.0,1.0,0.230881091,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4623,218,195,112,1562,43898,37,2,4,6,200,7,12,27.375252988,14724,1.0,0,218.0,157,2.845855682,1.0,26000,26000.0,20.077880241,139,137,394,116.748,157.405,1.0,0.0,1.0,0.221471924,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4624,128,237,114,1562,31417,37,2,4,6,200,12,2,26.388813673,10464,1.0,0,128.0,77,2.903810255,1.0,26000,26000.0,18.987404079,83,80,292,146.567,191.508,1.0,0.0,1.0,0.178707138,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4625,128,237,114,1562,31417,37,2,4,6,200,12,7,23.864887077,10464,1.0,0,128.0,77,3.007296881,1.0,26000,26000.0,19.504756174,84,80,291,150.215,192.5,1.0,0.0,1.0,0.21529115,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4626,128,237,114,1562,31417,37,2,4,6,200,12,12,25.569950538,10464,1.0,0,128.0,77,2.939257821,1.0,26000,26000.0,19.473801662,83,80,291,146.567,195.294,1.0,0.0,1.0,0.182205536,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4627,229,188,112,1562,45326,37,2,4,6,200,2,2,26.771527115,15194,1.0,0,229.0,168,2.925810474,1.0,26000,26000.0,19.539737918,146,144,423,114.358,159.28,1.0,0.0,1.0,0.197379388,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4628,229,188,112,1562,45326,37,2,4,6,200,2,7,27.737267534,15194,1.0,0,229.0,168,2.797003355,1.0,26000,26000.0,19.751790029,146,144,423,114.358,159.865,1.0,0.0,1.0,0.202236113,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4629,229,188,112,1562,45326,37,2,4,6,200,2,12,26.762142816,15194,1.0,0,229.0,168,2.966800021,1.0,26000,26000.0,19.809565514,146,144,423,114.358,159.503,1.0,0.0,1.0,0.197531668,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4630,218,195,112,1562,43898,37,2,4,6,200,7,2,27.230772432,14724,1.0,0,218.0,157,2.783607268,1.0,26000,26000.0,20.971888504,139,137,394,116.704,156.368,1.0,0.0,1.0,0.202679004,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4631,218,195,112,1562,43898,37,2,4,6,200,7,7,24.230465345,14724,1.0,0,218.0,157,3.077660922,1.0,26000,26000.0,20.214227948,139,137,395,116.748,159.247,1.0,0.0,1.0,0.198645946,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4632,218,195,112,1562,43898,37,2,4,6,200,7,12,26.689465536,14724,1.0,0,218.0,157,2.964393683,1.0,26000,26000.0,19.930392495,139,137,394,116.748,157.986,1.0,0.0,1.0,0.195363675,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4633,128,237,114,1562,31417,37,2,4,6,200,12,2,25.115121454,10464,1.0,0,128.0,77,2.853946106,1.0,26000,26000.0,19.698761081,83,80,291,146.567,195.294,1.0,0.0,1.0,0.182372406,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4634,128,237,114,1562,31417,37,2,4,6,200,12,7,26.745450434,10464,1.0,0,128.0,77,2.993495711,1.0,26000,26000.0,18.866882267,83,80,291,146.567,185.098,1.0,0.0,1.0,0.201746591,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4635,128,237,114,1562,31417,37,2,4,6,200,12,12,26.735578132,10464,1.0,0,128.0,77,3.17519064,1.0,26000,26000.0,20.742322558,83,80,291,146.567,194.375,1.0,0.0,1.0,0.27898692,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4636,229,188,112,1562,45326,37,2,4,6,200,2,2,27.10218553,15194,1.0,0,229.0,168,5.520362497,1.0,26000,26000.0,32.669864242,146,144,423,112.843,159.865,1.0,0.0,1.0,0.200014881,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4637,229,188,112,1562,45326,37,2,4,6,200,2,7,25.047151127,15194,1.0,0,229.0,168,2.791144108,1.0,26000,26000.0,20.753214369,146,144,423,114.358,157.847,1.0,0.0,1.0,0.197936961,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4638,229,188,112,1562,45326,37,2,4,6,200,2,12,25.926956447,15194,1.0,0,229.0,168,2.839286035,1.0,26000,26000.0,19.75593898,146,144,423,114.221,159.865,1.0,0.0,1.0,0.200625176,17604,17604,0,17604,0,17604,0,17604,0,0,0,0,0,0
4639,218,195,112,1562,43898,37,2,4,6,200,7,2,26.440904273,14724,1.0,0,218.0,157,2.960776465,1.0,26000,26000.0,20.408933074,139,137,394,116.748,159.627,1.0,0.0,1.0,0.199591795,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4640,218,195,112,1562,43898,37,2,4,6,200,7,7,26.851472744,14724,1.0,0,218.0,157,2.787838518,1.0,26000,26000.0,20.717633321,139,137,396,116.69,159.182,1.0,0.0,1.0,0.290612737,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4641,218,195,112,1562,43898,37,2,4,6,200,7,12,27.309213675,14724,1.0,0,218.0,157,3.099945726,1.0,26000,26000.0,19.404978233,140,137,394,118.589,156.589,1.0,0.0,1.0,0.19726757,17501,17500,0,17500,0,17500,0,17500,0,0,0,0,0,0
4642,128,237,114,1562,31417,37,2,4,6,200,12,2,26.577931532,10464,1.0,0,128.0,77,2.762030654,1.0,26000,26000.0,19.421551983,83,80,291,146.567,195.294,1.0,0.0,1.0,0.182019688,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4643,128,237,114,1562,31417,37,2,4,6,200,12,7,24.326663863,10464,1.0,0,128.0,77,2.743450414,1.0,26000,26000.0,19.938238633,84,80,291,150.275,189.129,1.0,0.0,1.0,0.191194166,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4644,128,237,114,1562,31417,37,2,4,6,200,12,12,24.459780886,10464,1.0,0,128.0,77,2.719791704,1.0,26000,26000.0,20.336468886,83,80,291,146.567,192.287,1.0,0.0,1.0,0.18031506,15417,15417,0,15417,0,15417,0,15417,0,0,0,0,0,0
4645,167,178,112,1321,30759,37,2,6,0,200,2,2,27.532360835,10549,1.0,0,167.0,115,2.543042883,1.0,26000,26000.0,18.272690812,111,110,305,105.352,141.414,1.0,0.0,1.0,0.176977927,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4646,167,178,112,1321,30759,37,2,6,0,200,2,7,27.481629133,10549,1.0,0,167.0,115,2.42034917,1.0,26000,26000.0,18.845763089,112,110,305,110.142,135.315,1.0,0.0,1.0,0.177507711,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4647,167,178,112,1321,30759,37,2,6,0,200,2,12,26.799135919,10549,1.0,0,167.0,115,2.427501364,1.0,26000,26000.0,18.522540549,111,110,305,105.359,141.496,1.0,0.0,1.0,0.335475465,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4648,167,178,112,1321,30759,37,2,6,0,200,7,2,26.847509883,10549,1.0,0,167.0,115,2.517101052,1.0,26000,26000.0,19.21319745,111,110,305,105.359,141.496,1.0,0.0,1.0,0.182002779,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4649,167,178,112,1321,30759,37,2,6,0,200,7,7,24.085795532,10549,1.0,0,167.0,115,2.475821117,1.0,26000,26000.0,18.284378143,111,110,305,105.359,141.496,1.0,0.0,1.0,0.203399618,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4650,167,178,112,1321,30759,37,2,6,0,200,7,12,24.729411378,10549,1.0,0,167.0,115,2.478907811,1.0,26000,26000.0,19.227847535,111,110,305,105.359,141.496,1.0,0.0,1.0,0.217332953,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4651,146,190,112,1321,28106,37,2,6,0,200,12,2,27.061385017,9585,1.0,0,146.0,95,2.39803665,1.0,26000,26000.0,18.621411104,102,99,279,110.257,152.841,1.0,0.0,1.0,0.331403617,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4652,146,190,112,1321,28106,37,2,6,0,200,12,7,28.968057988,9585,1.0,0,146.0,95,2.43124179,1.0,26000,26000.0,18.58851054,102,99,279,110.257,151.897,1.0,0.0,1.0,0.729636979,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4653,146,190,112,1321,28106,37,2,6,0,200,12,12,27.338880567,9585,1.0,0,146.0,95,2.527498404,1.0,26000,26000.0,18.588865161,100,99,279,109.607,146.588,1.0,0.0,1.0,0.222055775,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4654,167,178,112,1321,30759,37,2,6,0,200,2,2,27.996043034,10549,1.0,0,167.0,115,2.464470289,1.0,26000,26000.0,17.416601579,111,110,305,105.359,141.496,1.0,0.0,1.0,0.2435091,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4655,167,178,112,1321,30759,37,2,6,0,200,2,7,26.917357488,10549,1.0,0,167.0,115,2.426946963,1.0,26000,26000.0,18.560541983,111,110,305,105.359,141.496,1.0,0.0,1.0,0.18460191,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4656,167,178,112,1321,30759,37,2,6,0,200,2,12,24.030274414,10549,1.0,0,167.0,115,2.479992861,1.0,26000,26000.0,19.099626154,111,110,305,105.359,140.983,1.0,0.0,1.0,0.185232513,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4657,167,178,112,1321,30759,37,2,6,0,200,7,2,26.747457213,10549,1.0,0,167.0,115,2.448435963,1.0,26000,26000.0,18.849875259,111,110,305,105.359,140.383,1.0,0.0,1.0,0.733446938,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4658,167,178,112,1321,30759,37,2,6,0,200,7,7,28.877413918,10549,1.0,0,167.0,115,2.625962072,1.0,26000,26000.0,19.323367482,111,110,305,105.359,141.496,1.0,0.0,1.0,0.184688473,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4659,167,178,112,1321,30759,37,2,6,0,200,7,12,27.522386773,10549,1.0,0,167.0,115,2.439396238,1.0,26000,26000.0,19.075897961,111,110,305,105.359,140.858,1.0,0.0,1.0,0.183400335,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4660,146,190,112,1321,28106,37,2,6,0,200,12,2,26.928754048,9585,1.0,0,146.0,95,2.466228772,1.0,26000,26000.0,19.267352063,102,99,279,110.257,152.841,1.0,0.0,1.0,0.180880099,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4661,146,190,112,1321,28106,37,2,6,0,200,12,7,26.444799182,9585,1.0,0,146.0,95,2.391288859,1.0,26000,26000.0,19.946993078,102,99,279,110.257,152.841,1.0,0.0,1.0,0.180686567,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4662,146,190,112,1321,28106,37,2,6,0,200,12,12,24.817218032,9585,1.0,0,146.0,95,2.60931378,1.0,26000,26000.0,19.754287178,102,99,279,110.242,152.845,1.0,0.0,1.0,0.685472131,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4663,167,178,112,1321,30759,37,2,6,0,200,2,2,25.396824621,10549,1.0,0,167.0,115,2.400336215,1.0,26000,26000.0,19.157334636,112,110,305,110.513,128.722,1.0,0.0,1.0,0.188026884,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4664,167,178,112,1321,30759,37,2,6,0,200,2,7,28.634123686,10549,1.0,0,167.0,115,2.514639975,1.0,26000,26000.0,18.15384694,112,110,305,110.142,134.538,1.0,0.0,1.0,0.264209613,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4665,167,178,112,1321,30759,37,2,6,0,200,2,12,29.488748446,10549,1.0,0,167.0,115,2.407211816,1.0,26000,26000.0,18.770738556,112,110,305,105.836,141.154,1.0,0.0,1.0,0.193596204,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4666,167,178,112,1321,30759,37,2,6,0,200,7,2,26.533136489,10549,1.0,0,167.0,115,2.48748651,1.0,26000,26000.0,18.603154301,111,110,305,105.359,141.496,1.0,0.0,1.0,0.186202845,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4667,167,178,112,1321,30759,37,2,6,0,200,7,7,26.251068329,10549,1.0,0,167.0,115,2.578112236,1.0,26000,26000.0,18.593045102,111,110,305,105.359,141.496,1.0,0.0,1.0,0.182046938,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4668,167,178,112,1321,30759,37,2,6,0,200,7,12,24.833350702,10549,1.0,0,167.0,115,2.673169999,1.0,26000,26000.0,19.310395976,111,110,306,105.359,141.496,1.0,0.0,1.0,0.270452598,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4669,146,190,112,1321,28106,37,2,6,0,200,12,2,25.708098685,9585,1.0,0,146.0,95,2.654300781,1.0,26000,26000.0,19.086522287,100,99,279,109.607,145.787,1.0,0.0,1.0,0.186830982,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4670,146,190,112,1321,28106,37,2,6,0,200,12,7,26.445301073,9585,1.0,0,146.0,95,2.519475033,1.0,26000,26000.0,18.887120796,102,99,279,110.257,152.841,1.0,0.0,1.0,0.182952715,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4671,146,190,112,1321,28106,37,2,6,0,200,12,12,28.23725221,9585,1.0,0,146.0,95,2.412247836,1.0,26000,26000.0,19.735817341,102,99,279,110.257,152.331,1.0,0.0,1.0,0.215222366,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4672,167,178,112,1321,30759,37,2,6,2,200,2,2,27.683739308,10549,1.0,0,167.0,115,2.658001818,1.0,26000,26000.0,38.464241517,111,110,305,105.359,141.496,1.0,0.0,1.0,0.181758809,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4673,167,178,112,1321,30759,37,2,6,2,200,2,7,27.71423075,10549,1.0,0,167.0,115,15.948593445,1.0,26000,26000.0,18.803731616,111,110,305,105.359,140.355,1.0,0.0,1.0,0.184308273,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4674,167,178,112,1321,30759,37,2,6,2,200,2,12,25.12352722,10549,1.0,0,167.0,115,2.471469141,1.0,26000,26000.0,18.839848334,111,110,305,105.359,141.359,1.0,0.0,1.0,0.183589656,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4675,167,178,112,1321,30759,37,2,6,2,200,7,2,24.462686251,10549,1.0,0,167.0,115,2.447091539,1.0,26000,26000.0,18.294396029,112,110,305,105.836,140.378,1.0,0.0,1.0,0.185753454,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4676,167,178,112,1321,30759,37,2,6,2,200,7,7,26.418001502,10549,1.0,0,167.0,115,2.611379209,1.0,26000,26000.0,19.412574003,111,110,305,105.359,141.496,1.0,0.0,1.0,0.185952216,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4677,167,178,112,1321,30759,37,2,6,2,200,7,12,26.986903118,10549,1.0,0,167.0,115,2.476190832,1.0,26000,26000.0,18.903925619,111,110,305,105.359,141.451,1.0,0.0,1.0,0.182942202,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4678,146,190,112,1321,28106,37,2,6,2,200,12,2,27.657949909,9585,1.0,0,146.0,95,2.626624561,1.0,26000,26000.0,19.324272544,102,99,279,110.257,152.706,1.0,0.0,1.0,0.183170777,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4679,146,190,112,1321,28106,37,2,6,2,200,12,7,27.766525605,9585,1.0,0,146.0,95,2.407012305,1.0,26000,26000.0,19.047702168,102,99,279,110.257,151.324,1.0,0.0,1.0,0.190268548,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4680,146,190,112,1321,28106,37,2,6,2,200,12,12,25.678436832,9585,1.0,0,146.0,95,2.394037175,1.0,26000,26000.0,19.002565658,102,99,279,110.257,149.858,1.0,0.0,1.0,0.181571564,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4681,167,178,112,1321,30759,37,2,6,2,200,2,2,24.949991818,10549,1.0,0,167.0,115,2.451288658,1.0,26000,26000.0,18.758343522,111,110,305,105.359,141.496,1.0,0.0,1.0,0.18220453,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4682,167,178,112,1321,30759,37,2,6,2,200,2,7,26.465671233,10549,1.0,0,167.0,115,2.442523417,1.0,26000,26000.0,18.884139699,111,110,305,105.359,141.496,1.0,0.0,1.0,0.185824853,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4683,167,178,112,1321,30759,37,2,6,2,200,2,12,28.450471869,10549,1.0,0,167.0,115,2.455238908,1.0,26000,26000.0,18.764241032,111,110,305,105.359,141.028,1.0,0.0,1.0,0.18171637,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4684,167,178,112,1321,30759,37,2,6,2,200,7,2,28.080608062,10549,1.0,0,167.0,115,2.614070811,1.0,26000,26000.0,18.428645305,111,110,305,105.359,141.496,1.0,0.0,1.0,0.184111212,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4685,167,178,112,1321,30759,37,2,6,2,200,7,7,27.531377643,10549,1.0,0,167.0,115,2.58381807,1.0,26000,26000.0,18.718031296,110,110,305,105.007,136.172,1.0,0.0,1.0,0.185227172,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4686,167,178,112,1321,30759,37,2,6,2,200,7,12,26.184880549,10549,1.0,0,167.0,115,2.767086833,1.0,26000,26000.0,18.236435167,111,110,305,105.322,141.459,1.0,0.0,1.0,0.18253694,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4687,146,190,112,1321,28106,37,2,6,2,200,12,2,22.963796205,9585,1.0,0,146.0,95,2.823082316,1.0,26000,26000.0,18.489653551,102,99,279,110.257,152.841,1.0,0.0,1.0,0.183982062,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4688,146,190,112,1321,28106,37,2,6,2,200,12,7,24.190356364,9585,1.0,0,146.0,95,2.631744612,1.0,26000,26000.0,18.590807753,102,99,279,110.257,152.841,1.0,0.0,1.0,0.188414603,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4689,146,190,112,1321,28106,37,2,6,2,200,12,12,27.035733355,9585,1.0,0,146.0,95,2.665785206,1.0,26000,26000.0,18.745396376,102,99,279,110.257,152.841,1.0,0.0,1.0,0.27904172,13810,13810,0,13810,0,13810,0,13810,0,0,0,0,0,0
4690,167,178,112,1321,30759,37,2,6,2,200,2,2,28.226007959,10549,1.0,0,167.0,115,2.492092571,1.0,26000,26000.0,18.578788476,111,110,306,105.359,141.496,1.0,0.0,1.0,0.177774494,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4691,167,178,112,1321,30759,37,2,6,2,200,2,7,28.182725093,10549,1.0,0,167.0,115,2.638982132,1.0,26000,26000.0,18.936586441,111,110,305,105.359,138.116,1.0,0.0,1.0,0.284766786,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
4692,167,178,112,1321,30759,37,2,6,2,200,2,12,28.033420255,10549,1.0,0,167.0,115,2.629561433,1.0,26000,26000.0,19.368195213,111,110,305,105.359,138.755,1.0,0.0,1.0,0.32939476,14236,14236,0,14236,0,14236,0,14236,0,0,0,0,0,0
