@max_hood_size,@starting_sd_divisor,@sd_increment_proportion,@backtrack_cutoff,mopt_iter
20,10,0.2,2.5,185
20,10,0.2,2.5,104
20,10,0.2,2.5,213
20,10,0.2,2.5,520
20,10,0.2,2.5,61
20,10,0.2,2,372
20,10,0.2,2,532
20,10,0.2,2,330
20,10,0.2,2,385
20,10,0.2,2,440
20,10,0.2,2,274
20,10,0.2,2,249
20,10,0.2,2,315
20,10,0.2,2,53
20,10,0.2,2,399
20,10,0.2,1.5,545
20,10,0.2,1.5,274
20,10,0.2,1.5,106
20,10,0.2,1.5,345
20,10,0.2,1.5,225
20,10,0.2,1.5,386
20,10,0.2,1.5,152
20,10,0.2,1.5,235
20,10,0.2,1.5,192
20,10,0.2,1.5,170
20,10,0.15,3,234
20,10,0.15,3,182
20,10,0.15,3,319
20,10,0.15,3,262
20,10,0.15,3,141
20,10,0.15,3,420
20,10,0.15,3,1
20,10,0.15,3,278
20,10,0.15,3,448
20,10,0.15,3,408
20,10,0.15,2.5,195
20,10,0.15,2.5,100
20,10,0.15,2.5,359
20,10,0.15,2.5,425
20,10,0.15,2.5,239
20,10,0.15,2.5,449
20,10,0.15,2.5,540
20,10,0.15,2.5,315
20,10,0.15,2.5,181
20,10,0.15,2.5,212
20,10,0.15,2,309
20,10,0.15,2,173
20,10,0.15,2,166
20,10,0.15,2,314
20,10,0.15,2,323
20,10,0.15,2,261
20,10,0.15,2,165
20,10,0.15,2,256
20,10,0.15,2,316
20,10,0.15,2,373
20,10,0.15,1.5,495
20,10,0.15,1.5,352
20,10,0.15,1.5,300
20,10,0.15,1.5,272
20,10,0.15,1.5,476
20,10,0.15,1.5,272
20,10,0.15,1.5,716
20,10,0.15,1.5,386
20,10,0.15,1.5,234
20,10,0.15,1.5,474
20,10,0.1,3,368
20,10,0.1,3,216
20,10,0.1,3,288
20,10,0.1,3,367
20,10,0.1,3,112
20,10,0.1,3,431
20,10,0.1,3,233
20,10,0.1,3,182
20,10,0.1,3,301
20,10,0.1,3,112
20,10,0.1,2.5,532
20,10,0.1,2.5,279
20,10,0.1,2.5,212
20,10,0.1,2.5,390
20,10,0.1,2.5,276
20,10,0.1,2.5,875
20,10,0.1,2.5,323
20,10,0.1,2.5,259
20,10,0.1,2.5,306
20,10,0.1,2.5,269
20,10,0.1,2,297
20,10,0.1,2,166
20,10,0.1,2,296
20,10,0.1,2,299
20,10,0.1,2,219
20,10,0.1,2,136
20,10,0.1,2,313
20,10,0.1,2,501
20,10,0.1,2,144
20,10,0.1,2,461
20,10,0.1,1.5,504
20,10,0.1,1.5,455
20,10,0.1,1.5,318
20,10,0.1,1.5,262
20,10,0.1,1.5,172
20,10,0.1,1.5,307
20,10,0.1,1.5,255
20,10,0.1,1.5,425
20,10,0.1,1.5,605
20,10,0.1,1.5,230
20,10,0.05,3,384
20,10,0.05,3,187
20,10,0.05,3,478
20,10,0.05,3,341
20,10,0.05,3,353
20,10,0.05,3,219
20,10,0.05,3,78
20,10,0.05,3,240
20,10,0.05,3,215
20,10,0.05,3,414
20,10,0.05,2.5,339
20,10,0.05,2.5,169
20,10,0.05,2.5,266
20,10,0.05,2.5,477
20,10,0.05,2.5,386
20,10,0.05,2.5,255
20,10,0.05,2.5,355
20,10,0.05,2.5,254
20,10,0.05,2.5,382
20,10,0.05,2.5,259
20,10,0.05,2,244
20,10,0.05,2,376
20,10,0.05,2,461
20,10,0.05,2,885
20,10,0.05,2,321
20,10,0.05,2,327
20,10,0.05,2,405
20,10,0.05,2,178
20,10,0.05,2,218
20,10,0.05,2,254
20,10,0.05,1.5,348
20,10,0.05,1.5,335
20,10,0.05,1.5,139
20,10,0.05,1.5,351
20,10,0.05,1.5,163
20,10,0.05,1.5,182
20,10,0.05,1.5,280
20,10,0.05,1.5,613
20,10,0.05,1.5,294
20,10,0.05,1.5,262
20,10,0.01,3,238
20,10,0.01,3,257
20,10,0.01,3,387
20,10,0.01,3,380
20,10,0.01,3,496
20,10,0.01,3,494
20,10,0.01,3,256
20,10,0.01,3,402
20,10,0.01,3,375
20,10,0.01,3,307
20,10,0.01,2.5,260
20,10,0.01,2.5,319
20,10,0.01,2.5,96
20,10,0.01,2.5,346
20,10,0.01,2.5,307
20,10,0.01,2.5,6
20,10,0.01,2.5,515
20,10,0.01,2.5,332
20,10,0.01,2.5,450
20,10,0.01,2.5,388
20,10,0.01,2,163
20,10,0.01,2,318
20,10,0.01,2,294
20,10,0.01,2,383
20,10,0.01,2,292
20,10,0.01,2,461
20,10,0.01,2,264
20,10,0.01,2,492
20,10,0.01,2,425
20,10,0.01,2,261
20,10,0.01,1.5,276
20,10,0.01,1.5,269
20,10,0.01,1.5,338
20,10,0.01,1.5,113
20,10,0.01,1.5,360
20,10,0.01,1.5,623
20,10,0.01,1.5,274
20,10,0.01,1.5,332
20,10,0.01,1.5,132
20,10,0.01,1.5,396
20,5,0.2,3,293
20,5,0.2,3,264
20,5,0.2,3,562
20,5,0.2,3,106
20,5,0.2,3,30
20,5,0.2,3,285
20,5,0.2,3,152
20,5,0.2,3,187
20,5,0.2,3,278
20,5,0.2,3,175
20,5,0.2,2.5,310
20,5,0.2,2.5,440
20,5,0.2,2.5,621
20,5,0.2,2.5,220
20,5,0.2,2.5,181
20,5,0.2,2.5,228
20,5,0.2,2.5,195
20,5,0.2,2.5,273
20,5,0.2,2.5,265
20,5,0.2,2.5,75
20,5,0.2,2,250
20,5,0.2,2,183
20,5,0.2,2,317
20,5,0.2,2,283
20,5,0.2,2,181
20,5,0.2,2,452
20,5,0.2,2,463
20,5,0.2,2,344
20,5,0.2,2,159
20,5,0.2,2,107
20,5,0.2,1.5,216
20,5,0.2,1.5,134
20,5,0.2,1.5,298
20,5,0.2,1.5,346
20,5,0.2,1.5,185
20,5,0.2,1.5,318
20,5,0.2,1.5,432
20,5,0.2,1.5,520
20,5,0.2,1.5,290
20,5,0.2,1.5,130
20,5,0.15,3,138
20,5,0.15,3,436
20,5,0.15,3,105
20,5,0.15,3,85
20,5,0.15,3,56
20,5,0.15,3,203
20,5,0.15,3,97
20,5,0.15,3,272
20,5,0.15,3,3
20,5,0.15,3,148
20,5,0.15,2.5,324
20,5,0.15,2.5,414
20,5,0.15,2.5,346
20,5,0.15,2.5,139
20,5,0.15,2.5,285
20,5,0.15,2.5,197
20,5,0.15,2.5,452
20,5,0.15,2.5,262
20,5,0.15,2.5,264
20,5,0.15,2.5,364
20,5,0.15,2,436
20,5,0.15,2,221
20,5,0.15,2,150
20,5,0.15,2,323
20,5,0.15,2,426
20,5,0.15,2,218
20,5,0.15,2,212
20,5,0.15,2,203
20,5,0.15,2,238
20,5,0.15,2,387
20,5,0.15,1.5,271
20,5,0.15,1.5,246
20,5,0.15,1.5,179
20,5,0.15,1.5,265
20,5,0.15,1.5,228
20,5,0.15,1.5,303
20,5,0.15,1.5,274
20,5,0.15,1.5,251
20,5,0.15,1.5,194
20,5,0.15,1.5,320
20,5,0.1,3,223
20,5,0.1,3,88
20,5,0.1,3,177
20,5,0.1,3,177
20,5,0.1,3,225
20,5,0.1,3,208
20,5,0.1,3,382
20,5,0.1,3,281
20,5,0.1,3,190
20,5,0.1,3,212
20,5,0.1,2.5,530
20,5,0.1,2.5,127
20,5,0.1,2.5,399
20,5,0.1,2.5,96
20,5,0.1,2.5,400
20,5,0.1,2.5,187
20,5,0.1,2.5,284
20,5,0.1,2.5,138
20,5,0.1,2.5,246
20,5,0.1,2.5,206
20,5,0.1,2,296
20,5,0.1,2,136
20,5,0.1,2,294
20,5,0.1,2,183
20,5,0.1,2,348
20,5,0.1,2,231
20,5,0.1,2,128
20,5,0.1,2,255
20,5,0.1,2,172
20,5,0.1,2,144
20,5,0.1,1.5,85
20,5,0.1,1.5,189
20,5,0.1,1.5,249
20,5,0.1,1.5,186
20,5,0.1,1.5,115
20,5,0.1,1.5,160
20,5,0.1,1.5,115
20,5,0.1,1.5,348
20,5,0.1,1.5,226
20,5,0.1,1.5,265
20,5,0.05,3,504
20,5,0.05,3,1
20,5,0.05,3,371
20,5,0.05,3,145
20,5,0.05,3,127
20,5,0.05,3,241
20,5,0.05,3,502
20,5,0.05,3,212
20,5,0.05,3,218
20,5,0.05,3,245
20,5,0.05,2.5,162
20,5,0.05,2.5,107
20,5,0.05,2.5,483
20,5,0.05,2.5,251
20,5,0.05,2.5,170
20,5,0.05,2.5,86
20,5,0.05,2.5,314
20,5,0.05,2.5,398
20,5,0.05,2.5,250
20,5,0.05,2.5,105
20,5,0.05,2,318
20,5,0.05,2,429
20,5,0.05,2,231
20,5,0.05,2,250
20,5,0.05,2,155
20,5,0.05,2,198
20,5,0.05,2,215
20,5,0.05,2,98
20,5,0.05,2,119
20,5,0.05,2,524
20,5,0.05,1.5,76
20,5,0.05,1.5,291
20,5,0.05,1.5,213
20,5,0.05,1.5,274
20,5,0.05,1.5,174
20,5,0.05,1.5,368
20,5,0.05,1.5,334
20,5,0.05,1.5,150
20,5,0.05,1.5,152
20,5,0.05,1.5,346
20,5,0.01,3,352
20,5,0.01,3,260
20,5,0.01,3,100
20,5,0.01,3,243
20,5,0.01,3,145
20,5,0.01,3,325
20,5,0.01,3,326
20,5,0.01,3,283
20,5,0.01,3,171
20,5,0.01,3,213
20,5,0.01,2.5,180
20,5,0.01,2.5,275
20,5,0.01,2.5,183
20,5,0.01,2.5,273
20,5,0.01,2.5,345
20,5,0.01,2.5,153
20,5,0.01,2.5,397
20,5,0.01,2.5,319
20,5,0.01,2.5,147
20,5,0.01,2.5,142
20,5,0.01,2,273
20,5,0.01,2,408
20,5,0.01,2,255
20,5,0.01,2,203
20,5,0.01,2,387
20,5,0.01,2,281
20,5,0.01,2,253
20,5,0.01,2,112
20,5,0.01,2,72
20,5,0.01,2,127
20,5,0.01,1.5,232
20,5,0.01,1.5,132
20,5,0.01,1.5,73
20,5,0.01,1.5,251
20,5,0.01,1.5,529
20,5,0.01,1.5,217
20,5,0.01,1.5,134
20,5,0.01,1.5,123
20,5,0.01,1.5,207
20,5,0.01,1.5,27
20,2,0.2,3,364
20,2,0.2,3,209
20,2,0.2,3,472
20,2,0.2,3,858
20,2,0.2,3,259
20,2,0.2,3,181
20,2,0.2,3,257
20,2,0.2,3,255
20,2,0.2,3,225
20,2,0.2,3,320
20,2,0.2,2.5,111
20,2,0.2,2.5,134
20,2,0.2,2.5,717
20,2,0.2,2.5,355
20,2,0.2,2.5,490
20,2,0.2,2.5,484
20,2,0.2,2.5,318
20,2,0.2,2.5,372
20,2,0.2,2.5,253
20,2,0.2,2.5,268
20,2,0.2,2,242
20,2,0.2,2,53
20,2,0.2,2,475
20,2,0.2,2,234
20,2,0.2,2,433
20,2,0.2,2,144
20,2,0.2,2,148
20,2,0.2,2,453
20,2,0.2,2,182
20,2,0.2,2,71
20,2,0.2,1.5,162
20,2,0.2,1.5,85
20,2,0.2,1.5,277
20,2,0.2,1.5,139
20,2,0.2,1.5,256
20,2,0.2,1.5,692
20,2,0.2,1.5,799
20,2,0.2,1.5,505
20,2,0.2,1.5,819
20,2,0.2,1.5,52
20,2,0.15,3,82
20,2,0.15,3,102
20,2,0.15,3,403
20,2,0.15,3,523
20,2,0.15,3,720
20,2,0.15,3,98
20,2,0.15,3,717
20,2,0.15,3,503
20,2,0.15,3,355
20,2,0.15,3,229
20,2,0.15,2.5,84
20,2,0.15,2.5,295
20,2,0.15,2.5,132
20,2,0.15,2.5,608
20,2,0.15,2.5,178
20,2,0.15,2.5,398
20,2,0.15,2.5,148
20,2,0.15,2.5,778
20,2,0.15,2.5,94
20,2,0.15,2.5,381
20,2,0.15,2,291
20,2,0.15,2,153
20,2,0.15,2,181
20,2,0.15,2,188
20,2,0.15,2,772
20,2,0.15,2,166
20,2,0.15,2,547
20,2,0.15,2,401
20,2,0.15,2,445
20,2,0.15,1.5,149
20,2,0.15,1.5,120
20,2,0.15,1.5,101
20,2,0.15,1.5,379
20,2,0.15,1.5,270
20,2,0.15,1.5,129
20,2,0.15,1.5,122
20,2,0.15,1.5,79
20,2,0.15,1.5,210
20,2,0.15,1.5,193
20,2,0.1,3,255
20,2,0.1,3,160
20,2,0.1,3,716
20,2,0.1,3,708
20,2,0.1,3,239
20,2,0.1,3,92
20,2,0.1,3,8
20,2,0.1,3,246
20,2,0.1,3,221
20,2,0.1,3,414
20,2,0.1,2.5,220
20,2,0.1,2.5,81
20,2,0.1,2.5,658
20,2,0.1,2.5,269
20,2,0.1,2.5,400
20,2,0.1,2.5,117
20,2,0.1,2.5,67
20,2,0.1,2.5,58
20,2,0.1,2.5,150
20,2,0.1,2,95
20,2,0.1,2,283
20,2,0.1,2,298
20,2,0.1,2,297
20,2,0.1,2,408
20,2,0.1,2,307
20,2,0.1,2,152
20,2,0.1,2,542
20,2,0.1,2,414
20,2,0.1,1.5,496
20,2,0.1,1.5,850
20,2,0.1,1.5,84
20,2,0.1,1.5,276
20,2,0.1,1.5,98
20,2,0.1,1.5,700
20,2,0.1,1.5,117
20,2,0.1,1.5,105
20,2,0.1,1.5,365
20,2,0.1,1.5,462
20,2,0.05,3,629
20,2,0.05,3,194
20,2,0.05,3,150
20,2,0.05,3,131
20,2,0.05,3,109
20,2,0.05,3,258
20,2,0.05,3,229
20,2,0.05,3,67
20,2,0.05,3,493
20,2,0.05,2.5,391
20,2,0.05,2.5,264
20,2,0.05,2.5,517
20,2,0.05,2.5,114
20,2,0.05,2.5,106
20,2,0.05,2.5,190
20,2,0.05,2.5,33
20,2,0.05,2.5,550
20,2,0.05,2.5,435
20,2,0.05,2.5,367
20,2,0.05,2,269
20,2,0.05,2,782
20,2,0.05,2,632
20,2,0.05,2,115
20,2,0.05,2,131
20,2,0.05,2,305
20,2,0.05,2,353
20,2,0.05,2,499
20,2,0.05,2,56
20,2,0.05,1.5,311
20,2,0.05,1.5,102
20,2,0.05,1.5,158
20,2,0.05,1.5,163
20,2,0.05,1.5,794
20,2,0.05,1.5,396
20,2,0.05,1.5,492
20,2,0.05,1.5,481
20,2,0.05,1.5,613
20,2,0.05,1.5,95
20,2,0.01,3,595
20,2,0.01,3,843
20,2,0.01,3,95
20,2,0.01,3,388
20,2,0.01,3,23
20,2,0.01,3,237
20,2,0.01,3,338
20,2,0.01,3,341
20,2,0.01,3,148
20,2,0.01,3,278
20,2,0.01,2.5,274
20,2,0.01,2.5,111
20,2,0.01,2.5,380
20,2,0.01,2.5,398
20,2,0.01,2.5,147
20,2,0.01,2.5,712
20,2,0.01,2.5,108
20,2,0.01,2.5,332
20,2,0.01,2.5,880
20,2,0.01,2,129
20,2,0.01,2,120
20,2,0.01,2,465
20,2,0.01,2,471
20,2,0.01,2,550
20,2,0.01,2,187
20,2,0.01,2,265
20,2,0.01,2,403
20,2,0.01,2,465
20,2,0.01,2,251
20,2,0.01,1.5,462
20,2,0.01,1.5,510
20,2,0.01,1.5,145
20,2,0.01,1.5,101
20,2,0.01,1.5,88
20,2,0.01,1.5,145
20,2,0.01,1.5,598
20,2,0.01,1.5,708
20,2,0.01,1.5,189
20,2,0.01,1.5,70
10,40,0.2,3,318
10,40,0.2,3,497
10,40,0.2,3,414
10,40,0.2,3,279
10,40,0.2,3,55
10,40,0.2,3,356
10,40,0.2,3,528
10,40,0.2,3,486
10,40,0.2,3,236
10,40,0.2,3,290
10,40,0.2,2.5,277
10,40,0.2,2.5,221
10,40,0.2,2.5,346
10,40,0.2,2.5,149
10,40,0.2,2.5,198
10,40,0.2,2.5,172
10,40,0.2,2.5,184
10,40,0.2,2.5,293
10,40,0.2,2.5,654
10,40,0.2,2.5,101
10,40,0.2,2,493
10,40,0.2,2,216
10,40,0.2,2,387
10,40,0.2,2,306
10,40,0.2,2,262
10,40,0.2,2,161
10,40,0.2,2,218
10,40,0.2,2,375
10,40,0.2,2,362
10,40,0.2,2,273
10,40,0.2,1.5,59
10,40,0.2,1.5,270
10,40,0.2,1.5,399
10,40,0.2,1.5,201
10,40,0.2,1.5,280
10,40,0.2,1.5,323
10,40,0.2,1.5,338
10,40,0.2,1.5,415
10,40,0.2,1.5,322
10,40,0.2,1.5,220
10,40,0.15,3,200
10,40,0.15,3,405
10,40,0.15,3,282
10,40,0.15,3,431
10,40,0.15,3,187
10,40,0.15,3,196
10,40,0.15,3,247
10,40,0.15,3,257
10,40,0.15,3,322
10,40,0.15,3,300
10,40,0.15,2.5,188
10,40,0.15,2.5,262
10,40,0.15,2.5,398
10,40,0.15,2.5,274
10,40,0.15,2.5,384
10,40,0.15,2.5,7
10,40,0.15,2.5,218
10,40,0.15,2.5,250
10,40,0.15,2.5,1
10,40,0.15,2.5,292
10,40,0.15,2,93
10,40,0.15,2,417
10,40,0.15,2,176
10,40,0.15,2,452
10,40,0.15,2,496
10,40,0.15,2,275
10,40,0.15,2,276
10,40,0.15,2,297
10,40,0.15,2,368
10,40,0.15,2,312
10,40,0.15,1.5,481
10,40,0.15,1.5,135
10,40,0.15,1.5,19
10,40,0.15,1.5,225
10,40,0.15,1.5,653
10,40,0.15,1.5,353
10,40,0.15,1.5,209
10,40,0.15,1.5,422
10,40,0.15,1.5,457
10,40,0.15,1.5,166
10,40,0.1,3,502
10,40,0.1,3,225
10,40,0.1,3,173
10,40,0.1,3,517
10,40,0.1,3,384
10,40,0.1,3,484
10,40,0.1,3,475
10,40,0.1,3,329
10,40,0.1,3,132
10,40,0.1,3,452
10,40,0.1,2.5,495
10,40,0.1,2.5,232
10,40,0.1,2.5,266
10,40,0.1,2.5,325
10,40,0.1,2.5,226
10,40,0.1,2.5,673
10,40,0.1,2.5,237
10,40,0.1,2.5,242
10,40,0.1,2.5,425
10,40,0.1,2.5,2
10,40,0.1,2,269
10,40,0.1,2,155
10,40,0.1,2,241
10,40,0.1,2,728
10,40,0.1,2,334
10,40,0.1,2,135
10,40,0.1,2,186
10,40,0.1,2,52
10,40,0.1,2,266
10,40,0.1,2,207
10,40,0.1,1.5,325
10,40,0.1,1.5,179
10,40,0.1,1.5,227
10,40,0.1,1.5,336
10,40,0.1,1.5,531
10,40,0.1,1.5,346
10,40,0.1,1.5,404
10,40,0.1,1.5,307
10,40,0.1,1.5,283
10,40,0.1,1.5,94
10,40,0.05,3,6
10,40,0.05,3,168
10,40,0.05,3,325
10,40,0.05,3,384
10,40,0.05,3,268
10,40,0.05,3,272
10,40,0.05,3,337
10,40,0.05,3,339
10,40,0.05,3,387
10,40,0.05,3,212
10,40,0.05,2.5,388
10,40,0.05,2.5,431
10,40,0.05,2.5,117
10,40,0.05,2.5,407
10,40,0.05,2.5,264
10,40,0.05,2.5,353
10,40,0.05,2.5,383
10,40,0.05,2.5,398
10,40,0.05,2.5,302
10,40,0.05,2.5,493
10,40,0.05,2,302
10,40,0.05,2,122
10,40,0.05,2,405
10,40,0.05,2,353
10,40,0.05,2,219
10,40,0.05,2,543
10,40,0.05,2,305
10,40,0.05,2,349
10,40,0.05,2,291
10,40,0.05,2,260
10,40,0.05,1.5,203
10,40,0.05,1.5,150
10,40,0.05,1.5,322
10,40,0.05,1.5,252
10,40,0.05,1.5,306
10,40,0.05,1.5,253
10,40,0.05,1.5,501
10,40,0.05,1.5,362
10,40,0.05,1.5,380
10,40,0.05,1.5,139
10,40,0.01,3,293
10,40,0.01,3,376
10,40,0.01,3,711
10,40,0.01,3,407
10,40,0.01,3,345
10,40,0.01,3,337
10,40,0.01,3,314
10,40,0.01,3,295
10,40,0.01,3,359
10,40,0.01,3,412
10,40,0.01,2.5,389
10,40,0.01,2.5,342
10,40,0.01,2.5,419
10,40,0.01,2.5,394
10,40,0.01,2.5,344
10,40,0.01,2.5,277
10,40,0.01,2.5,303
10,40,0.01,2.5,53
10,40,0.01,2.5,262
10,40,0.01,2.5,367
10,40,0.01,2,184
10,40,0.01,2,451
10,40,0.01,2,343
10,40,0.01,2,410
10,40,0.01,2,125
10,40,0.01,2,399
10,40,0.01,2,522
10,40,0.01,2,339
10,40,0.01,2,56
10,40,0.01,2,318
10,40,0.01,1.5,352
10,40,0.01,1.5,359
10,40,0.01,1.5,243
10,40,0.01,1.5,342
10,40,0.01,1.5,542
10,40,0.01,1.5,416
10,40,0.01,1.5,52
10,40,0.01,1.5,317
10,40,0.01,1.5,261
10,40,0.01,1.5,232
10,30,0.2,3,891
10,30,0.2,3,407
10,30,0.2,3,263
10,30,0.2,3,132
10,30,0.2,3,388
10,30,0.2,3,398
10,30,0.2,3,184
10,30,0.2,3,270
10,30,0.2,3,322
10,30,0.2,3,132
10,30,0.2,2.5,203
10,30,0.2,2.5,487
10,30,0.2,2.5,364
10,30,0.2,2.5,258
10,30,0.2,2.5,344
10,30,0.2,2.5,285
10,30,0.2,2.5,448
10,30,0.2,2.5,386
10,30,0.2,2.5,444
10,30,0.2,2.5,612
10,30,0.2,2,339
10,30,0.2,2,96
10,30,0.2,2,197
10,30,0.2,2,200
10,30,0.2,2,250
10,30,0.2,2,145
10,30,0.2,2,149
10,30,0.2,2,287
10,30,0.2,2,641
10,30,0.2,2,132
10,30,0.2,1.5,388
10,30,0.2,1.5,286
10,30,0.2,1.5,244
10,30,0.2,1.5,636
10,30,0.2,1.5,183
10,30,0.2,1.5,258
10,30,0.2,1.5,231
10,30,0.2,1.5,194
10,30,0.2,1.5,335
10,30,0.2,1.5,377
10,30,0.15,3,127
10,30,0.15,3,187
10,30,0.15,3,396
10,30,0.15,3,393
10,30,0.15,3,527
10,30,0.15,3,9
10,30,0.15,3,402
10,30,0.15,3,408
10,30,0.15,3,252
10,30,0.15,3,421
10,30,0.15,2.5,109
10,30,0.15,2.5,481
10,30,0.15,2.5,246
10,30,0.15,2.5,473
10,30,0.15,2.5,243
10,30,0.15,2.5,273
10,30,0.15,2.5,186
10,30,0.15,2.5,305
10,30,0.15,2.5,533
10,30,0.15,2.5,182
10,30,0.15,2,344
10,30,0.15,2,396
10,30,0.15,2,339
10,30,0.15,2,333
10,30,0.15,2,344
10,30,0.15,2,608
10,30,0.15,2,17
10,30,0.15,2,402
10,30,0.15,2,212
10,30,0.15,2,461
10,30,0.15,1.5,11
10,30,0.15,1.5,240
10,30,0.15,1.5,473
10,30,0.15,1.5,361
10,30,0.15,1.5,184
10,30,0.15,1.5,112
10,30,0.15,1.5,402
10,30,0.15,1.5,189
10,30,0.15,1.5,219
10,30,0.15,1.5,1
10,30,0.1,3,182
10,30,0.1,3,343
10,30,0.1,3,149
10,30,0.1,3,361
10,30,0.1,3,303
10,30,0.1,3,397
10,30,0.1,3,235
10,30,0.1,3,53
10,30,0.1,3,598
10,30,0.1,3,81
10,30,0.1,2.5,399
10,30,0.1,2.5,62
10,30,0.1,2.5,485
10,30,0.1,2.5,326
10,30,0.1,2.5,421
10,30,0.1,2.5,221
10,30,0.1,2.5,239
10,30,0.1,2.5,329
10,30,0.1,2.5,315
10,30,0.1,2.5,158
10,30,0.1,2,486
10,30,0.1,2,298
10,30,0.1,2,533
10,30,0.1,2,267
10,30,0.1,2,239
10,30,0.1,2,276
10,30,0.1,2,585
10,30,0.1,2,215
10,30,0.1,2,242
10,30,0.1,2,215
10,30,0.1,1.5,171
10,30,0.1,1.5,306
10,30,0.1,1.5,656
10,30,0.1,1.5,5
10,30,0.1,1.5,403
10,30,0.1,1.5,332
10,30,0.1,1.5,277
10,30,0.1,1.5,159
10,30,0.1,1.5,277
10,30,0.1,1.5,543
10,30,0.05,3,439
10,30,0.05,3,63
10,30,0.05,3,242
10,30,0.05,3,783
10,30,0.05,3,334
10,30,0.05,3,301
10,30,0.05,3,368
10,30,0.05,3,286
10,30,0.05,3,387
10,30,0.05,3,369
10,30,0.05,2.5,262
10,30,0.05,2.5,313
10,30,0.05,2.5,313
10,30,0.05,2.5,3
10,30,0.05,2.5,103
10,30,0.05,2.5,349
10,30,0.05,2.5,352
10,30,0.05,2.5,326
10,30,0.05,2.5,346
10,30,0.05,2.5,20
10,30,0.05,2,158
10,30,0.05,2,3
10,30,0.05,2,253
10,30,0.05,2,286
10,30,0.05,2,484
10,30,0.05,2,232
10,30,0.05,2,335
10,30,0.05,2,320
10,30,0.05,2,267
10,30,0.05,2,173
10,30,0.05,1.5,196
10,30,0.05,1.5,426
10,30,0.05,1.5,252
10,30,0.05,1.5,419
10,30,0.05,1.5,143
10,30,0.05,1.5,283
10,30,0.05,1.5,317
10,30,0.05,1.5,121
10,30,0.05,1.5,270
10,30,0.05,1.5,319
10,30,0.01,3,92
10,30,0.01,3,289
10,30,0.01,3,497
10,30,0.01,3,222
10,30,0.01,3,59
10,30,0.01,3,401
10,30,0.01,3,337
10,30,0.01,3,394
10,30,0.01,3,403
10,30,0.01,3,390
10,30,0.01,2.5,390
10,30,0.01,2.5,358
10,30,0.01,2.5,303
10,30,0.01,2.5,331
10,30,0.01,2.5,429
10,30,0.01,2.5,316
10,30,0.01,2.5,162
10,30,0.01,2.5,354
10,30,0.01,2.5,368
10,30,0.01,2.5,437
10,30,0.01,2,334
10,30,0.01,2,266
10,30,0.01,2,634
10,30,0.01,2,447
10,30,0.01,2,521
10,30,0.01,2,497
10,30,0.01,2,200
10,30,0.01,2,278
10,30,0.01,2,236
10,30,0.01,2,291
10,30,0.01,1.5,520
10,30,0.01,1.5,54
10,30,0.01,1.5,234
10,30,0.01,1.5,481
10,30,0.01,1.5,405
10,30,0.01,1.5,382
10,30,0.01,1.5,377
10,30,0.01,1.5,355
10,30,0.01,1.5,244
10,30,0.01,1.5,54
10,20,0.2,3,428
10,20,0.2,3,210
10,20,0.2,3,560
10,20,0.2,3,235
10,20,0.2,3,149
10,20,0.2,3,264
10,20,0.2,3,414
10,20,0.2,3,175
10,20,0.2,3,205
10,20,0.2,3,286
10,20,0.2,2.5,393
10,20,0.2,2.5,12
10,20,0.2,2.5,350
10,20,0.2,2.5,356
10,20,0.2,2.5,222
10,20,0.2,2.5,83
10,20,0.2,2.5,174
10,20,0.2,2.5,173
10,20,0.2,2.5,403
10,20,0.2,2.5,185
10,20,0.2,2,219
10,20,0.2,2,313
10,20,0.2,2,104
10,20,0.2,2,186
10,20,0.2,2,180
10,20,0.2,2,84
10,20,0.2,2,378
10,20,0.2,2,323
10,20,0.2,2,495
10,20,0.2,2,55
10,20,0.2,1.5,268
10,20,0.2,1.5,184
10,20,0.2,1.5,258
10,20,0.2,1.5,323
10,20,0.2,1.5,226
10,20,0.2,1.5,302
10,20,0.2,1.5,283
10,20,0.2,1.5,236
10,20,0.2,1.5,335
10,20,0.2,1.5,272
10,20,0.15,3,410
10,20,0.15,3,455
10,20,0.15,3,443
10,20,0.15,3,309
10,20,0.15,3,330
10,20,0.15,3,268
10,20,0.15,3,394
10,20,0.15,3,245
10,20,0.15,3,608
10,20,0.15,3,570
10,20,0.15,2.5,355
10,20,0.15,2.5,334
10,20,0.15,2.5,243
10,20,0.15,2.5,434
10,20,0.15,2.5,159
10,20,0.15,2.5,287
10,20,0.15,2.5,361
10,20,0.15,2.5,355
10,20,0.15,2.5,242
10,20,0.15,2.5,210
10,20,0.15,2,320
10,20,0.15,2,283
10,20,0.15,2,277
10,20,0.15,2,224
10,20,0.15,2,236
10,20,0.15,2,282
10,20,0.15,2,264
10,20,0.15,2,94
10,20,0.15,2,266
10,20,0.15,2,298
10,20,0.15,1.5,299
10,20,0.15,1.5,574
10,20,0.15,1.5,456
10,20,0.15,1.5,315
10,20,0.15,1.5,305
10,20,0.15,1.5,436
10,20,0.15,1.5,256
10,20,0.15,1.5,390
10,20,0.15,1.5,236
10,20,0.15,1.5,618
10,20,0.1,3,145
10,20,0.1,3,243
10,20,0.1,3,243
10,20,0.1,3,322
10,20,0.1,3,287
10,20,0.1,3,135
10,20,0.1,3,667
10,20,0.1,3,356
10,20,0.1,3,326
10,20,0.1,3,392
10,20,0.1,2.5,243
10,20,0.1,2.5,403
10,20,0.1,2.5,75
10,20,0.1,2.5,350
