"K","M","d","D","e","t","n50"
61,3,2,2,7,2,240
61,3,2,2,7,7,240
61,3,2,2,7,12,240
61,3,2,2,12,2,257
61,3,2,2,12,7,257
61,3,2,2,12,12,257
61,3,2,4,2,2,238
61,3,2,4,2,7,238
61,3,2,4,2,12,238
61,3,2,4,7,2,240
61,3,2,4,7,7,240
61,3,2,4,7,12,240
61,3,2,4,12,2,257
61,3,2,4,12,7,257
61,3,2,4,12,12,257
61,3,2,4,2,2,238
61,3,2,4,2,7,238
61,3,2,4,2,12,238
61,3,2,4,7,2,240
61,3,2,4,7,7,240
61,3,2,4,7,12,240
61,3,2,4,12,2,257
61,3,2,4,12,7,257
61,3,2,4,12,12,257
61,3,2,4,2,2,238
61,3,2,4,2,7,238
61,3,2,4,2,12,238
61,3,2,4,7,2,240
61,3,2,4,7,7,240
61,3,2,4,7,12,240
61,3,2,4,12,2,257
61,3,2,4,12,7,257
61,3,2,4,12,12,257
61,3,2,6,2,2,238
61,3,2,6,2,7,238
61,3,2,6,2,12,238
61,3,2,6,7,2,240
61,3,2,6,7,7,240
61,3,2,6,7,12,240
61,3,2,6,12,2,257
61,3,2,6,12,7,257
61,3,2,6,12,12,257
61,3,2,6,2,2,238
61,3,2,6,2,7,238
61,3,2,6,2,12,238
61,3,2,6,7,2,240
61,3,2,6,7,7,240
61,3,2,6,7,12,240
61,3,2,6,12,2,257
61,3,2,6,12,7,257
61,3,2,6,12,12,257
61,3,2,6,2,2,238
61,3,2,6,2,7,238
61,3,2,6,2,12,238
61,3,2,6,7,2,240
61,3,2,6,7,7,240
61,3,2,6,7,12,240
61,3,2,6,12,2,257
61,3,2,6,12,7,257
61,3,2,6,12,12,257
61,3,4,0,2,2,237
61,3,4,0,2,7,237
61,3,4,0,2,12,237
61,3,4,0,7,2,237
61,3,4,0,7,7,237
61,3,4,0,7,12,237
61,3,4,0,12,2,242
61,3,4,0,12,7,242
61,3,4,0,12,12,242
61,3,4,0,2,2,237
61,3,4,0,2,7,237
61,3,4,0,2,12,237
61,3,4,0,7,2,237
61,3,4,0,7,7,237
61,3,4,0,7,12,237
61,3,4,0,12,2,242
61,3,4,0,12,7,242
61,3,4,0,12,12,242
61,3,4,0,2,2,237
61,3,4,0,2,7,237
61,3,4,0,2,12,237
61,3,4,0,7,2,237
61,3,4,0,7,7,237
61,3,4,0,7,12,237
61,3,4,0,12,2,242
61,3,4,0,12,7,242
61,3,4,0,12,12,242
61,3,4,2,2,2,237
61,3,4,2,2,7,237
61,3,4,2,2,12,237
61,3,4,2,7,2,237
61,3,4,2,7,7,237
61,3,4,2,7,12,237
61,3,4,2,12,2,242
61,3,4,2,12,7,242
61,3,4,2,12,12,242
61,3,4,2,2,2,237
61,3,4,2,2,7,237
61,3,4,2,2,12,237
61,3,4,2,7,2,237
61,3,4,2,7,7,237
61,3,4,2,7,12,237
61,3,4,2,12,2,242
61,3,4,2,12,7,242
61,3,4,2,12,12,242
61,3,4,2,2,2,237
61,3,4,2,2,7,237
61,3,4,2,2,12,237
61,3,4,2,7,2,237
61,3,4,2,7,7,237
61,3,4,2,7,12,237
61,3,4,2,12,2,242
61,3,4,2,12,7,242
61,3,4,2,12,12,242
61,3,4,4,2,2,237
61,3,4,4,2,7,237
61,3,4,4,2,12,237
61,3,4,4,7,2,237
61,3,4,4,7,7,237
61,3,4,4,7,12,237
61,3,4,4,12,2,242
61,3,4,4,12,7,242
61,3,4,4,12,12,242
61,3,4,4,2,2,237
61,3,4,4,2,7,237
61,3,4,4,2,12,237
61,3,4,4,7,2,237
61,3,4,4,7,7,237
61,3,4,4,7,12,237
61,3,4,4,12,2,242
61,3,4,4,12,7,242
61,3,4,4,12,12,242
61,3,4,4,2,2,237
61,3,4,4,2,7,237
61,3,4,4,2,12,237
61,3,4,4,7,2,237
61,3,4,4,7,7,237
61,3,4,4,7,12,237
61,3,4,4,12,2,242
61,3,4,4,12,7,242
61,3,4,4,12,12,242
61,3,4,6,2,2,237
61,3,4,6,2,7,237
61,3,4,6,2,12,237
61,3,4,6,7,2,237
61,3,4,6,7,7,237
61,3,4,6,7,12,237
61,3,4,6,12,2,242
61,3,4,6,12,7,242
61,3,4,6,12,12,242
61,3,4,6,2,2,237
61,3,4,6,2,7,237
61,3,4,6,2,12,237
61,3,4,6,7,2,237
61,3,4,6,7,7,237
61,3,4,6,7,12,237
61,3,4,6,12,2,242
61,3,4,6,12,7,242
61,3,4,6,12,12,242
61,3,4,6,2,2,237
61,3,4,6,2,7,237
61,3,4,6,2,12,237
61,3,4,6,7,2,237
61,3,4,6,7,7,237
61,3,4,6,7,12,237
61,3,4,6,12,2,242
61,3,4,6,12,7,242
61,3,4,6,12,12,242
61,3,6,0,2,2,235
61,3,6,0,2,7,235
61,3,6,0,2,12,235
61,3,6,0,7,2,235
61,3,6,0,7,7,235
61,3,6,0,7,12,235
61,3,6,0,12,2,235
61,3,6,0,12,7,235
61,3,6,0,12,12,235
61,3,6,0,2,2,235
61,3,6,0,2,7,235
61,3,6,0,2,12,235
61,3,6,0,7,2,235
61,3,6,0,7,7,235
61,3,6,0,7,12,235
61,3,6,0,12,2,235
61,3,6,0,12,7,235
61,3,6,0,12,12,235
61,3,6,0,2,2,235
61,3,6,0,2,7,235
61,3,6,0,2,12,235
61,3,6,0,7,2,235
61,3,6,0,7,7,235
61,3,6,0,7,12,235
61,3,6,0,12,2,235
61,3,6,0,12,7,235
61,3,6,0,12,12,235
61,3,6,2,2,2,235
61,3,6,2,2,7,235
61,3,6,2,2,12,235
61,3,6,2,7,2,235
61,3,6,2,7,7,235
61,3,6,2,7,12,235
61,3,6,2,12,2,235
61,3,6,2,12,7,235
61,3,6,2,12,12,235
61,3,6,2,2,2,235
61,3,6,2,2,7,235
61,3,6,2,2,12,235
61,3,6,2,7,2,235
61,3,6,2,7,7,235
61,3,6,2,7,12,235
61,3,6,2,12,2,235
61,3,6,2,12,7,235
61,3,6,2,12,12,235
61,3,6,2,2,2,235
61,3,6,2,2,7,235
61,3,6,2,2,12,235
61,3,6,2,7,2,235
61,3,6,2,7,7,235
61,3,6,2,7,12,235
61,3,6,2,12,2,235
61,3,6,2,12,7,235
61,3,6,2,12,12,235
61,3,6,4,2,2,235
61,3,6,4,2,7,235
61,3,6,4,2,12,235
61,3,6,4,7,2,235
61,3,6,4,7,7,235
61,3,6,4,7,12,235
61,3,6,4,12,2,235
61,3,6,4,12,7,235
61,3,6,4,12,12,235
61,3,6,4,2,2,235
61,3,6,4,2,7,235
61,3,6,4,2,12,235
61,3,6,4,7,2,235
61,3,6,4,7,7,235
61,3,6,4,7,12,235
61,3,6,4,12,2,235
61,3,6,4,12,7,235
61,3,6,4,12,12,235
61,3,6,4,2,2,235
61,3,6,4,2,7,235
61,3,6,4,2,12,235
61,3,6,4,7,2,235
61,3,6,4,7,7,235
61,3,6,4,7,12,235
61,3,6,4,12,2,235
61,3,6,4,12,7,235
61,3,6,4,12,12,235
61,3,6,6,2,2,235
61,3,6,6,2,7,235
61,3,6,6,2,12,235
61,3,6,6,7,2,235
61,3,6,6,7,7,235
61,3,6,6,7,12,235
61,3,6,6,12,2,235
61,3,6,6,12,7,235
61,3,6,6,12,12,235
61,3,6,6,2,2,235
61,3,6,6,2,7,235
61,3,6,6,2,12,235
61,3,6,6,7,2,235
61,3,6,6,7,7,235
61,3,6,6,7,12,235
61,3,6,6,12,2,235
61,3,6,6,12,7,235
61,3,6,6,12,12,235
61,3,6,6,2,2,235
61,3,6,6,2,7,235
61,3,6,6,2,12,235
61,3,6,6,7,2,235
61,3,6,6,7,7,235
61,3,6,6,7,12,235
61,3,6,6,12,2,235
61,3,6,6,12,7,235
61,3,6,6,12,12,235
69,0,0,0,2,2,274
69,0,0,0,2,7,274
69,0,0,0,2,12,274
69,0,0,0,7,2,276
69,0,0,0,7,7,276
69,0,0,0,7,12,276
69,0,0,0,12,2,276
69,0,0,0,12,7,276
69,0,0,0,12,12,276
69,0,0,0,2,2,274
69,0,0,0,2,7,274
69,0,0,0,2,12,274
69,0,0,0,7,2,276
69,0,0,0,7,7,276
69,0,0,0,7,12,276
69,0,0,0,12,2,276
69,0,0,0,12,7,276
69,0,0,0,12,12,276
69,0,0,0,2,2,274
69,0,0,0,2,7,274
69,0,0,0,2,12,274
69,0,0,0,7,2,276
69,0,0,0,7,7,276
69,0,0,0,7,12,276
69,0,0,0,12,2,276
69,0,0,0,12,7,276
69,0,0,0,12,12,276
69,0,0,2,2,2,274
69,0,0,2,2,7,274
69,0,0,2,2,12,274
69,0,0,2,7,2,276
69,0,0,2,7,7,276
69,0,0,2,7,12,276
69,0,0,2,12,2,276
69,0,0,2,12,7,276
69,0,0,2,12,12,276
69,0,0,2,2,2,274
69,0,0,2,2,7,274
69,0,0,2,2,12,274
69,0,0,2,7,2,276
69,0,0,2,7,7,276
69,0,0,2,7,12,276
69,0,0,2,12,2,276
69,0,0,2,12,7,276
69,0,0,2,12,12,276
69,0,0,2,2,2,274
69,0,0,2,2,7,274
69,0,0,2,2,12,274
69,0,0,2,7,2,276
69,0,0,2,7,7,276
69,0,0,2,7,12,276
69,0,0,2,12,2,276
69,0,0,2,12,7,276
69,0,0,2,12,12,276
69,0,0,4,2,2,274
69,0,0,4,2,7,274
69,0,0,4,2,12,274
69,0,0,4,7,2,276
69,0,0,4,7,7,276
69,0,0,4,7,12,276
69,0,0,4,12,2,276
69,0,0,4,12,7,276
69,0,0,4,12,12,276
69,0,0,4,2,2,274
69,0,0,4,2,7,274
69,0,0,4,2,12,274
69,0,0,4,7,2,276
69,0,0,4,7,7,276
69,0,0,4,7,12,276
69,0,0,4,12,2,276
69,0,0,4,12,7,276
69,0,0,4,12,12,276
69,0,0,4,2,2,274
69,0,0,4,2,7,274
69,0,0,4,2,12,274
69,0,0,4,7,2,276
69,0,0,4,7,7,276
69,0,0,4,7,12,276
69,0,0,4,12,2,276
69,0,0,4,12,7,276
69,0,0,4,12,12,276
69,0,0,6,2,2,274
69,0,0,6,2,7,274
69,0,0,6,2,12,274
69,0,0,6,7,2,276
69,0,0,6,7,7,276
69,0,0,6,7,12,276
69,0,0,6,12,2,276
69,0,0,6,12,7,276
69,0,0,6,12,12,276
69,0,0,6,2,2,274
69,0,0,6,2,7,274
69,0,0,6,2,12,274
69,0,0,6,7,2,276
69,0,0,6,7,7,276
69,0,0,6,7,12,276
69,0,0,6,12,2,276
69,0,0,6,12,7,276
69,0,0,6,12,12,276
69,0,0,6,2,2,274
69,0,0,6,2,7,274
69,0,0,6,2,12,274
69,0,0,6,7,2,276
69,0,0,6,7,7,276
69,0,0,6,7,12,276
69,0,0,6,12,2,276
69,0,0,6,12,7,276
69,0,0,6,12,12,276
69,0,2,0,2,2,245
69,0,2,0,2,7,245
69,0,2,0,2,12,245
69,0,2,0,7,2,245
69,0,2,0,7,7,245
69,0,2,0,7,12,245
69,0,2,0,12,2,259
69,0,2,0,12,7,259
69,0,2,0,12,12,259
69,0,2,0,2,2,245
69,0,2,0,2,7,245
69,0,2,0,2,12,245
69,0,2,0,7,2,245
69,0,2,0,7,7,245
69,0,2,0,7,12,245
69,0,2,0,12,2,259
69,0,2,0,12,7,259
69,0,2,0,12,12,259
69,0,2,0,2,2,245
69,0,2,0,2,7,245
69,0,2,0,2,12,245
69,0,2,0,7,2,245
69,0,2,0,7,7,245
69,0,2,0,7,12,245
69,0,2,0,12,2,259
69,0,2,0,12,7,259
69,0,2,0,12,12,259
69,0,2,2,2,2,245
69,0,2,2,2,7,245
69,0,2,2,2,12,245
69,0,2,2,7,2,245
69,0,2,2,7,7,245
69,0,2,2,7,12,245
69,0,2,2,12,2,259
69,0,2,2,12,7,259
69,0,2,2,12,12,259
69,0,2,2,2,2,245
69,0,2,2,2,7,245
69,0,2,2,2,12,245
69,0,2,2,7,2,245
69,0,2,2,7,7,245
69,0,2,2,7,12,245
69,0,2,2,12,2,259
69,0,2,2,12,7,259
69,0,2,2,12,12,259
69,0,2,2,2,2,245
69,0,2,2,2,7,245
69,0,2,2,2,12,245
69,0,2,2,7,2,245
69,0,2,2,7,7,245
69,0,2,2,7,12,245
69,0,2,2,12,2,259
69,0,2,2,12,7,259
69,0,2,2,12,12,259
69,0,2,4,2,2,245
69,0,2,4,2,7,245
69,0,2,4,2,12,245
69,0,2,4,7,2,245
69,0,2,4,7,7,245
69,0,2,4,7,12,245
69,0,2,4,12,2,259
69,0,2,4,12,7,259
69,0,2,4,12,12,259
69,0,2,4,2,2,245
69,0,2,4,2,7,245
69,0,2,4,2,12,245
69,0,2,4,7,2,245
69,0,2,4,7,7,245
69,0,2,4,7,12,245
69,0,2,4,12,2,259
69,0,2,4,12,7,259
69,0,2,4,12,12,259
69,0,2,4,2,2,245
69,0,2,4,2,7,245
69,0,2,4,2,12,245
69,0,2,4,7,2,245
69,0,2,4,7,7,245
69,0,2,4,7,12,245
69,0,2,4,12,2,259
69,0,2,4,12,7,259
69,0,2,4,12,12,259
69,0,2,6,2,2,245
69,0,2,6,2,7,245
69,0,2,6,2,12,245
69,0,2,6,7,2,245
69,0,2,6,7,7,245
69,0,2,6,7,12,245
69,0,2,6,12,2,259
69,0,2,6,12,7,259
69,0,2,6,12,12,259
69,0,2,6,2,2,245
69,0,2,6,2,7,245
69,0,2,6,2,12,245
69,0,2,6,7,2,245
69,0,2,6,7,7,245
69,0,2,6,7,12,245
69,0,2,6,12,2,259
69,0,2,6,12,7,259
69,0,2,6,12,12,259
69,0,2,6,2,2,245
69,0,2,6,2,7,245
69,0,2,6,2,12,245
69,0,2,6,7,2,245
69,0,2,6,7,7,245
69,0,2,6,7,12,245
69,0,2,6,12,2,259
69,0,2,6,12,7,259
69,0,2,6,12,12,259
69,0,4,0,2,2,235
69,0,4,0,2,7,235
69,0,4,0,2,12,235
69,0,4,0,7,2,235
69,0,4,0,7,7,235
69,0,4,0,7,12,235
69,0,4,0,12,2,235
69,0,4,0,12,7,235
69,0,4,0,12,12,235
69,0,4,0,2,2,235
69,0,4,0,2,7,235
69,0,4,0,2,12,235
69,0,4,0,7,2,235
69,0,4,0,7,7,235
69,0,4,0,7,12,235
69,0,4,0,12,2,235
69,0,4,0,12,7,235
69,0,4,0,12,12,235
69,0,4,0,2,2,235
69,0,4,0,2,7,235
69,0,4,0,2,12,235
69,0,4,0,7,2,235
69,0,4,0,7,7,235
69,0,4,0,7,12,235
69,0,4,0,12,2,235
69,0,4,0,12,7,235
69,0,4,0,12,12,235
69,0,4,2,2,2,235
69,0,4,2,2,7,235
69,0,4,2,2,12,235
69,0,4,2,7,2,235
69,0,4,2,7,7,235
69,0,4,2,7,12,235
69,0,4,2,12,2,235
69,0,4,2,12,7,235
69,0,4,2,12,12,235
69,0,4,2,2,2,235
69,0,4,2,2,7,235
69,0,4,2,2,12,235
69,0,4,2,7,2,235
69,0,4,2,7,7,235
69,0,4,2,7,12,235
69,0,4,2,12,2,235
69,0,4,2,12,7,235
69,0,4,2,12,12,235
69,0,4,2,2,2,235
69,0,4,2,2,7,235
69,0,4,2,2,12,235
69,0,4,2,7,2,235
69,0,4,2,7,7,235
69,0,4,2,7,12,235
69,0,4,2,12,2,235
69,0,4,2,12,7,235
69,0,4,2,12,12,235
69,0,4,4,2,2,235
69,0,4,4,2,7,235
69,0,4,4,2,12,235
69,0,4,4,7,2,235
69,0,4,4,7,7,235
69,0,4,4,7,12,235
69,0,4,4,12,2,235
69,0,4,4,12,7,235
69,0,4,4,12,12,235
69,0,4,4,2,2,235
69,0,4,4,2,7,235
69,0,4,4,2,12,235
69,0,4,4,7,2,235
69,0,4,4,7,7,235
69,0,4,4,7,12,235
69,0,4,4,12,2,235
69,0,4,4,12,7,235
69,0,4,4,12,12,235
69,0,4,4,2,2,235
69,0,4,4,2,7,235
69,0,4,4,2,12,235
69,0,4,4,7,2,235
69,0,4,4,7,7,235
69,0,4,4,7,12,235
69,0,4,4,12,2,235
69,0,4,4,12,7,235
69,0,4,4,12,12,235
69,0,4,6,2,2,235
69,0,4,6,2,7,235
69,0,4,6,2,12,235
69,0,4,6,7,2,235
69,0,4,6,7,7,235
69,0,4,6,7,12,235
69,0,4,6,12,2,235
69,0,4,6,12,7,235
69,0,4,6,12,12,235
69,0,4,6,2,2,235
69,0,4,6,2,7,235
69,0,4,6,2,12,235
69,0,4,6,7,2,235
69,0,4,6,7,7,235
69,0,4,6,7,12,235
69,0,4,6,12,2,235
69,0,4,6,12,7,235
69,0,4,6,12,12,235
69,0,4,6,2,2,235
69,0,4,6,2,7,235
69,0,4,6,2,12,235
69,0,4,6,7,2,235
69,0,4,6,7,7,235
69,0,4,6,7,12,235
69,0,4,6,12,2,235
69,0,4,6,12,7,235
69,0,4,6,12,12,235
69,0,6,0,2,2,234
69,0,6,0,2,7,234
69,0,6,0,2,12,234
69,0,6,0,7,2,234
69,0,6,0,7,7,234
69,0,6,0,7,12,234
69,0,6,0,12,2,234
69,0,6,0,12,7,234
69,0,6,0,12,12,234
69,0,6,0,2,2,234
69,0,6,0,2,7,234
69,0,6,0,2,12,234
69,0,6,0,7,2,234
69,0,6,0,7,7,234
69,0,6,0,7,12,234
69,0,6,0,12,2,234
69,0,6,0,12,7,234
69,0,6,0,12,12,234
69,0,6,0,2,2,234
69,0,6,0,2,7,234
69,0,6,0,2,12,234
69,0,6,0,7,2,234
69,0,6,0,7,7,234
69,0,6,0,7,12,234
69,0,6,0,12,2,234
69,0,6,0,12,7,234
69,0,6,0,12,12,234
69,0,6,2,2,2,234
69,0,6,2,2,7,234
69,0,6,2,2,12,234
69,0,6,2,7,2,234
69,0,6,2,7,7,234
69,0,6,2,7,12,234
69,0,6,2,12,2,234
69,0,6,2,12,7,234
69,0,6,2,12,12,234
69,0,6,2,2,2,234
69,0,6,2,2,7,234
69,0,6,2,2,12,234
69,0,6,2,7,2,234
69,0,6,2,7,7,234
69,0,6,2,7,12,234
69,0,6,2,12,2,234
69,0,6,2,12,7,234
69,0,6,2,12,12,234
69,0,6,2,2,2,234
69,0,6,2,2,7,234
69,0,6,2,2,12,234
69,0,6,2,7,2,234
69,0,6,2,7,7,234
69,0,6,2,7,12,234
69,0,6,2,12,2,234
69,0,6,2,12,7,234
69,0,6,2,12,12,234
69,0,6,4,2,2,234
69,0,6,4,2,7,234
69,0,6,4,2,12,234
69,0,6,4,7,2,234
69,0,6,4,7,7,234
69,0,6,4,7,12,234
69,0,6,4,12,2,234
69,0,6,4,12,7,234
69,0,6,4,12,12,234
69,0,6,4,2,2,234
69,0,6,4,2,7,234
69,0,6,4,2,12,234
69,0,6,4,7,2,234
69,0,6,4,7,7,234
69,0,6,4,7,12,234
69,0,6,4,12,2,234
69,0,6,4,12,7,234
69,0,6,4,12,12,234
69,0,6,4,2,2,234
69,0,6,4,2,7,234
69,0,6,4,2,12,234
69,0,6,4,7,2,234
69,0,6,4,7,7,234
69,0,6,4,7,12,234
69,0,6,4,12,2,234
69,0,6,4,12,7,234
69,0,6,4,12,12,234
69,0,6,6,2,2,234
69,0,6,6,2,7,234
69,0,6,6,2,12,234
69,0,6,6,7,2,234
69,0,6,6,7,7,234
69,0,6,6,7,12,234
69,0,6,6,12,2,234
69,0,6,6,12,7,234
69,0,6,6,12,12,234
69,0,6,6,2,2,234
69,0,6,6,2,7,234
69,0,6,6,2,12,234
69,0,6,6,7,2,234
69,0,6,6,7,7,234
69,0,6,6,7,12,234
69,0,6,6,12,2,234
69,0,6,6,12,7,234
69,0,6,6,12,12,234
69,0,6,6,2,2,234
69,0,6,6,2,7,234
69,0,6,6,2,12,234
69,0,6,6,7,2,234
69,0,6,6,7,7,234
69,0,6,6,7,12,234
69,0,6,6,12,2,234
69,0,6,6,12,7,234
69,0,6,6,12,12,234
69,1,0,0,2,2,274
69,1,0,0,2,7,274
69,1,0,0,2,12,274
69,1,0,0,7,2,276
69,1,0,0,7,7,276
69,1,0,0,7,12,276
69,1,0,0,12,2,276
69,1,0,0,12,7,276
69,1,0,0,12,12,276
69,1,0,0,2,2,274
69,1,0,0,2,7,274
69,1,0,0,2,12,274
69,1,0,0,7,2,276
69,1,0,0,7,7,276
69,1,0,0,7,12,276
69,1,0,0,12,2,276
69,1,0,0,12,7,276
69,1,0,0,12,12,276
69,1,0,0,2,2,274
69,1,0,0,2,7,274
69,1,0,0,2,12,274
69,1,0,0,7,2,276
69,1,0,0,7,7,276
69,1,0,0,7,12,276
69,1,0,0,12,2,276
69,1,0,0,12,7,276
69,1,0,0,12,12,276
69,1,0,2,2,2,274
69,1,0,2,2,7,274
69,1,0,2,2,12,274
69,1,0,2,7,2,276
69,1,0,2,7,7,276
69,1,0,2,7,12,276
69,1,0,2,12,2,276
69,1,0,2,12,7,276
69,1,0,2,12,12,276
69,1,0,2,2,2,274
69,1,0,2,2,7,274
69,1,0,2,2,12,274
69,1,0,2,7,2,276
69,1,0,2,7,7,276
69,1,0,2,7,12,276
69,1,0,2,12,2,276
69,1,0,2,12,7,276
69,1,0,2,12,12,276
69,1,0,2,2,2,274
69,1,0,2,2,7,274
69,1,0,2,2,12,274
69,1,0,2,7,2,276
69,1,0,2,7,7,276
69,1,0,2,7,12,276
69,1,0,2,12,2,276
69,1,0,2,12,7,276
69,1,0,2,12,12,276
69,1,0,4,2,2,274
69,1,0,4,2,7,274
69,1,0,4,2,12,274
69,1,0,4,7,2,276
69,1,0,4,7,7,276
69,1,0,4,7,12,276
69,1,0,4,12,2,276
69,1,0,4,12,7,276
69,1,0,4,12,12,276
69,1,0,4,2,2,274
69,1,0,4,2,7,274
69,1,0,4,2,12,274
69,1,0,4,7,2,276
69,1,0,4,7,7,276
69,1,0,4,7,12,276
69,1,0,4,12,2,276
69,1,0,4,12,7,276
69,1,0,4,12,12,276
69,1,0,4,2,2,274
69,1,0,4,2,7,274
69,1,0,4,2,12,274
69,1,0,4,7,2,276
69,1,0,4,7,7,276
69,1,0,4,7,12,276
69,1,0,4,12,2,276
69,1,0,4,12,7,276
69,1,0,4,12,12,276
69,1,0,6,2,2,274
69,1,0,6,2,7,274
69,1,0,6,2,12,274
69,1,0,6,7,2,276
69,1,0,6,7,7,276
69,1,0,6,7,12,276
69,1,0,6,12,2,276
69,1,0,6,12,7,276
69,1,0,6,12,12,276
69,1,0,6,2,2,274
69,1,0,6,2,7,274
69,1,0,6,2,12,274
69,1,0,6,7,2,276
69,1,0,6,7,7,276
69,1,0,6,7,12,276
69,1,0,6,12,2,276
69,1,0,6,12,7,276
69,1,0,6,12,12,276
69,1,0,6,2,2,274
69,1,0,6,2,7,274
69,1,0,6,2,12,274
69,1,0,6,7,2,276
69,1,0,6,7,7,276
69,1,0,6,7,12,276
69,1,0,6,12,2,276
69,1,0,6,12,7,276
69,1,0,6,12,12,276
69,1,2,0,2,2,245
69,1,2,0,2,7,245
69,1,2,0,2,12,245
69,1,2,0,7,2,245
69,1,2,0,7,7,245
69,1,2,0,7,12,245
69,1,2,0,12,2,259
69,1,2,0,12,7,259
69,1,2,0,12,12,259
69,1,2,0,2,2,245
69,1,2,0,2,7,245
69,1,2,0,2,12,245
69,1,2,0,7,2,245
69,1,2,0,7,7,245
69,1,2,0,7,12,245
69,1,2,0,12,2,259
69,1,2,0,12,7,259
69,1,2,0,12,12,259
69,1,2,0,2,2,245
69,1,2,0,2,7,245
69,1,2,0,2,12,245
69,1,2,0,7,2,245
69,1,2,0,7,7,245
69,1,2,0,7,12,245
69,1,2,0,12,2,259
69,1,2,0,12,7,259
69,1,2,0,12,12,259
69,1,2,2,2,2,245
69,1,2,2,2,7,245
69,1,2,2,2,12,245
69,1,2,2,7,2,245
69,1,2,2,7,7,245
69,1,2,2,7,12,245
69,1,2,2,12,2,259
69,1,2,2,12,7,259
69,1,2,2,12,12,259
69,1,2,2,2,2,245
69,1,2,2,2,7,245
69,1,2,2,2,12,245
69,1,2,2,7,2,245
69,1,2,2,7,7,245
69,1,2,2,7,12,245
69,1,2,2,12,2,259
69,1,2,2,12,7,259
69,1,2,2,12,12,259
69,1,2,2,2,2,245
69,1,2,2,2,7,245
69,1,2,2,2,12,245
69,1,2,2,7,2,245
69,1,2,2,7,7,245
69,1,2,2,7,12,245
69,1,2,2,12,2,259
69,1,2,2,12,7,259
69,1,2,2,12,12,259
69,1,2,4,2,2,245
69,1,2,4,2,7,245
69,1,2,4,2,12,245
69,1,2,4,7,2,245
69,1,2,4,7,7,245
69,1,2,4,7,12,245
69,1,2,4,12,2,259
69,1,2,4,12,7,259
69,1,2,4,12,12,259
69,1,2,4,2,2,245
69,1,2,4,2,7,245
69,1,2,4,2,12,245
69,1,2,4,7,2,245
69,1,2,4,7,7,245
69,1,2,4,7,12,245
69,1,2,4,12,2,259
69,1,2,4,12,7,259
69,1,2,4,12,12,259
69,1,2,4,2,2,245
69,1,2,4,2,7,245
69,1,2,4,2,12,245
69,1,2,4,7,2,245
69,1,2,4,7,7,245
69,1,2,4,7,12,245
69,1,2,4,12,2,259
69,1,2,4,12,7,259
69,1,2,4,12,12,259
69,1,2,6,2,2,245
69,1,2,6,2,7,245
69,1,2,6,2,12,245
69,1,2,6,7,2,245
69,1,2,6,7,7,245
69,1,2,6,7,12,245
69,1,2,6,12,2,259
69,1,2,6,12,7,259
69,1,2,6,12,12,259
69,1,2,6,2,2,245
69,1,2,6,2,7,245
69,1,2,6,2,12,245
69,1,2,6,7,2,245
69,1,2,6,7,7,245
69,1,2,6,7,12,245
69,1,2,6,12,2,259
69,1,2,6,12,7,259
69,1,2,6,12,12,259
69,1,2,6,2,2,245
69,1,2,6,2,7,245
69,1,2,6,2,12,245
69,1,2,6,7,2,245
69,1,2,6,7,7,245
69,1,2,6,7,12,245
69,1,2,6,12,2,259
69,1,2,6,12,7,259
69,1,2,6,12,12,259
69,1,4,0,2,2,235
69,1,4,0,2,7,235
69,1,4,0,2,12,235
69,1,4,0,7,2,235
69,1,4,0,7,7,235
69,1,4,0,7,12,235
69,1,4,0,12,2,235
69,1,4,0,12,7,235
69,1,4,0,12,12,235
69,1,4,0,2,2,235
69,1,4,0,2,7,235
69,1,4,0,2,12,235
69,1,4,0,7,2,235
69,1,4,0,7,7,235
69,1,4,0,7,12,235
69,1,4,0,12,2,235
69,1,4,0,12,7,235
69,1,4,0,12,12,235
69,1,4,0,2,2,235
69,1,4,0,2,7,235
69,1,4,0,2,12,235
69,1,4,0,7,2,235
69,1,4,0,7,7,235
69,1,4,0,7,12,235
69,1,4,0,12,2,235
69,1,4,0,12,7,235
69,1,4,0,12,12,235
69,1,4,2,2,2,235
69,1,4,2,2,7,235
69,1,4,2,2,12,235
69,1,4,2,7,2,235
69,1,4,2,7,7,235
69,1,4,2,7,12,235
69,1,4,2,12,2,235
69,1,4,2,12,7,235
69,1,4,2,12,12,235
69,1,4,2,2,2,235
69,1,4,2,2,7,235
69,1,4,2,2,12,235
69,1,4,2,7,2,235
69,1,4,2,7,7,235
69,1,4,2,7,12,235
69,1,4,2,12,2,235
69,1,4,2,12,7,235
69,1,4,2,12,12,235
69,1,4,2,2,2,235
69,1,4,2,2,7,235
69,1,4,2,2,12,235
69,1,4,2,7,2,235
69,1,4,2,7,7,235
69,1,4,2,7,12,235
69,1,4,2,12,2,235
69,1,4,2,12,7,235
69,1,4,2,12,12,235
69,1,4,4,2,2,235
69,1,4,4,2,7,235
69,1,4,4,2,12,235
69,1,4,4,7,2,235
69,1,4,4,7,7,235
69,1,4,4,7,12,235
69,1,4,4,12,2,235
69,1,4,4,12,7,235
69,1,4,4,12,12,235
69,1,4,4,2,2,235
69,1,4,4,2,7,235
69,1,4,4,2,12,235
69,1,4,4,7,2,235
69,1,4,4,7,7,235
69,1,4,4,7,12,235
69,1,4,4,12,2,235
69,1,4,4,12,7,235
69,1,4,4,12,12,235
69,1,4,4,2,2,235
69,1,4,4,2,7,235
